Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-02-05 13:00:00,AS Monaco,Saski Baskonia,1.278,3.85,DraftKings,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 13:00:00,AS Monaco,Saski Baskonia,1.267,3.9,Bovada,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 13:00:00,AS Monaco,Saski Baskonia,1.298,3.66,LowVig.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 13:00:00,AS Monaco,Saski Baskonia,1.298,3.66,BetOnline.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,FC Barcelona Bàsquet,Maccabi Tel Aviv,1.174,5.25,DraftKings,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,FC Barcelona Bàsquet,Maccabi Tel Aviv,1.167,5.25,Bovada,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,FC Barcelona Bàsquet,Maccabi Tel Aviv,1.155,5.67,LowVig.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,FC Barcelona Bàsquet,Maccabi Tel Aviv,1.155,5.67,BetOnline.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Virtus Segafredo Bologna,KK Partizan NIS,2.24,1.676,DraftKings,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Virtus Segafredo Bologna,KK Partizan NIS,2.2,1.69,Bovada,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Virtus Segafredo Bologna,KK Partizan NIS,2.25,1.69,LowVig.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Virtus Segafredo Bologna,KK Partizan NIS,2.25,1.69,BetOnline.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Paris Basketball,Olympiacos,2.3,1.645,DraftKings,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Paris Basketball,Olympiacos,2.3,1.645,Bovada,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Paris Basketball,Olympiacos,2.3,1.667,LowVig.ag,2025-02-05 05:12:42
Basketball Euroleague,2025-02-05 14:30:00,Paris Basketball,Olympiacos,2.3,1.667,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.65,1.526,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.65,1.526,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.6,1.521,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.58,1.526,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.65,1.5,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.66,1.505,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Atlanta Hawks,San Antonio Spurs,2.7,1.5,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,3.95,1.267,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,4.2,1.238,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,4.0,1.267,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,4.1,1.263,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,4.1,1.263,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,4.1,1.25,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Charlotte Hornets,Milwaukee Bucks,4.0,1.25,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.75,1.5,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.75,1.5,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.64,1.505,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.62,1.513,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.7,1.476,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.66,1.505,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 19:10:00,Detroit Pistons,Cleveland Cavaliers,2.7,1.5,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Brooklyn Nets,Washington Wizards,1.87,1.952,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Brooklyn Nets,Washington Wizards,1.909,1.909,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Brooklyn Nets,Washington Wizards,1.862,1.98,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Brooklyn Nets,Washington Wizards,1.87,1.952,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Brooklyn Nets,Washington Wizards,1.87,1.952,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Toronto Raptors,Memphis Grizzlies,3.5,1.312,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Toronto Raptors,Memphis Grizzlies,3.6,1.312,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Toronto Raptors,Memphis Grizzlies,3.6,1.308,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Toronto Raptors,Memphis Grizzlies,3.7,1.308,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Toronto Raptors,Memphis Grizzlies,3.7,1.308,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Toronto Raptors,Memphis Grizzlies,3.65,1.303,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.05,1.8,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.0,1.833,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.02,1.833,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.0,1.833,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.0,1.833,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.0,1.833,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 19:40:00,Philadelphia 76ers,Miami Heat,2.0,1.833,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.19,5.2,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.19,5.2,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.182,5.1,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.182,5.0,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.182,5.0,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.169,5.4,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 20:10:00,Minnesota Timberwolves,Chicago Bulls,1.174,5.0,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.2,4.95,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.2,4.95,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.2,4.8,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.2,4.75,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.182,5.0,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.2,4.85,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Denver Nuggets,New Orleans Pelicans,1.2,4.6,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.1,1.388,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.22,1.36,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.1,1.392,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.25,1.377,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.25,1.377,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.2,1.364,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 21:10:00,Utah Jazz,Golden State Warriors,3.15,1.385,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.118,6.9,FanDuel,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.133,6.25,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.139,6.4,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.139,6.4,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.133,6.25,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.125,6.5,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 21:40:00,Oklahoma City Thunder,Phoenix Suns,1.133,6.0,Bovada,2025-02-05 05:12:42
NBA,2025-02-05 22:10:00,Sacramento Kings,Orlando Magic,1.5,2.75,BetOnline.ag,2025-02-05 05:12:42
NBA,2025-02-05 22:10:00,Sacramento Kings,Orlando Magic,1.5,2.75,LowVig.ag,2025-02-05 05:12:42
NBA,2025-02-05 22:10:00,Sacramento Kings,Orlando Magic,1.488,2.7,DraftKings,2025-02-05 05:12:42
NBA,2025-02-05 22:10:00,Sacramento Kings,Orlando Magic,1.476,2.7,BetMGM,2025-02-05 05:12:42
NBA,2025-02-05 22:10:00,Sacramento Kings,Orlando Magic,1.476,2.75,Caesars,2025-02-05 05:12:42
NBA,2025-02-05 22:10:00,Sacramento Kings,Orlando Magic,1.455,2.88,FanDuel,2025-02-05 05:12:42
