Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250405,Richmond Tigers,Brisbane Lions,90,118,Completed,64f730b72202b1a976e35b041d809bd0
AFL,20250405,North Melbourne Kangaroos,Sydney Swans,52,117,Completed,57c283d2210e86573c4345bb02dc9599
AFL,20250405,Greater Western Sydney Giants,West Coast Eagles,,,Unknown,f90d83e166ef423f076d7cee49cb1a89
NBA,20250405,Atlanta Hawks,New York Knicks,105,121,Completed,a3338cdcbd6d0d5acd1a920f15d25391
NBA,20250405,Detroit Pistons,Memphis Grizzlies,103,109,Completed,4b9d197d2bd268a63deff5f8b7d78683
NBA,20250405,Philadelphia 76ers,Minnesota Timberwolves,109,114,Completed,001c06cc46987260c99d1af68b8bad0c
NBA,20250405,Miami Heat,Milwaukee Bucks,115,121,Completed,cccae2226cf80a09c84f81293020da04
NCAAB,20250405,Boise State Broncos,Nebraska Cornhuskers,69,79,Completed,ff0b2136cc60802fe6ab0c35193b2caf
NCAAB,20250405,Villanova Wildcats,UCF Knights,98,104,Completed,8628c192c1a212929ea7dd570d8aa80a
NCAAB,20250405,Auburn Tigers,Florida Gators,73,79,Completed,bd5cf48db64241c8161c0845399d9340
NCAAB,20250405,Duke Blue Devils,Houston Cougars,,,Unknown,39b102534d2155056298515ca865f77c
Boxing,20250405,Tim Tszyu,Joey Spencer,,,Unknown,13efe11e643e590e8f27fa2673a4f854
NHL,20250405,New Jersey Devils,New York Rangers,4,0,Completed,990ef7bb79bea3568f139a4e39bae248
NHL,20250405,Ottawa Senators,Florida Panthers,3,0,Completed,d65ef6d1f5329d6ca945fd8e600ef89b
NHL,20250405,Dallas Stars,Pittsburgh Penguins,3,5,Completed,ba14c7285315cb114bf1872dfe0ef982
NHL,20250405,Vancouver Canucks,Anaheim Ducks,6,2,Completed,f4a5aa68b4171be6ec849b9f2a4b7201
NHL,20250405,Los Angeles Kings,Edmonton Oilers,3,0,Completed,a5906bafcc0acef3302405d203e6a09c
NHL,20250405,Boston Bruins,Carolina Hurricanes,5,1,Completed,66d167b172d17d6b39b816efdebf6277
NHL,20250405,St Louis Blues,Colorado Avalanche,5,4,Completed,52f6e7f3620a47528e615e9069a9896f
NHL,20250405,Buffalo Sabres,Tampa Bay Lightning,3,2,Completed,3152df3211373f6022dda8f7ab7cacb6
NHL,20250405,Toronto Maple Leafs,Columbus Blue Jackets,5,0,Completed,a2760ceccb8411d1481f8e8d3fd3f8c9
NHL,20250405,Montréal Canadiens,Philadelphia Flyers,,,Unknown,a03fef203f4edf14fcc106b6ecfd74e4
NHL,20250405,Utah Hockey Club,Winnipeg Jets,4,1,Completed,dd1ef608c7f97a6e92106f2fd8135c62
NHL,20250405,San Jose Sharks,Seattle Kraken,,,Unknown,98a2bd163695b58c723fa7c6b96e896c
NHL,20250405,Calgary Flames,Vegas Golden Knights,,,Unknown,6d047f3ebb734236309013a5ed0209d3
SHL,20250405,Luleå HF,Frölunda HC,,,Unknown,fcb7f306e8c6b456aff26225d8a2455c
MMA,20250405,Pat Sabatini,Joanderson Brito,,,Unknown,3f8886b2e70318eba06175db9372b923
MMA,20250405,Josh Emmett,Lerone Murphy,,,Unknown,a5a22ca73e9bb01c8932177761625a86
NRL,20250405,Parramatta Eels,St George Illawarra Dragons,23,22,Completed,66742a239bed1189945b664ff0571c43
NRL,20250405,Gold Coast Titans,Dolphins,10,36,Completed,e8fb8d83909590a5200f72d108f58e6b
NRL,20250405,Brisbane Broncos,Wests Tigers,46,24,Completed,0832079b0114a03ac8740004a63e4ae8
Primera División - Argentina,20250405,Godoy Cruz,Independiente Rivadavia,1,1,Completed,dbd212f93de1bb8ebdb77c5acafe8c03
Primera División - Argentina,20250405,Rosario Central,Velez Sarsfield BA,2,1,Completed,bc8877ab414de1874776f5baa5e84ba6
Primera División - Argentina,20250405,Atlético Huracán,Aldosivi Mar del Plata,3,3,Completed,49ca077839f789e46c076ab1f6e794f6
Primera División - Argentina,20250405,Talleres,Gimnasia La Plata,2,0,Completed,9f703e5ba56d6b9748ce716fc0395da5
Primera División - Argentina,20250405,Sarmiento de Junin,River Plate,1,1,Completed,df1357726dfb8bc9678e0785874b120f
A-League,20250405,Auckland FC,Western Sydney Wanderers,1,1,Completed,e2ddc9b4ed381d771a4dcfef8c5d085f
A-League,20250405,Melbourne City,Central Coast Mariners,1,0,Completed,798af7d5e539cad01377fd8e5e4774d4
A-League,20250405,Western United FC,Perth Glory,3,1,Completed,476818b6604f67bb9b8af610428f5a21
A-League,20250405,Adelaide United,Sydney FC,2,3,Completed,7b62dc4071b5e8e035aa21cb9380de9d
Austrian Football Bundesliga,20250405,Austria Klagenfurt,Rheindorf Altach,2,3,Completed,7e307867c0593d13d646821312b280a6
Austrian Football Bundesliga,20250405,WSG Tirol,Hartberg,1,3,Completed,ced9b17241b9bde762addb65f3a5a66e
Austrian Football Bundesliga,20250405,LASK,Grazer AK,1,0,Completed,7b0918ecb6e6b9c465d1584bbaa7a317
Belgium First Div,20250405,Cercle Brugge KSV,Beerschot Wilrijk,2,1,Completed,cdadc33e757dbaa8a2cd46f68acbbf0e
Belgium First Div,20250405,Westerlo,Leuven,2,2,Completed,237e3ab12e103aa2c5aa71283fa65af7
Belgium First Div,20250405,Gent,Union Saint-Gilloise,0,3,Completed,4a48020b68358913180e5858de8d3be5
Championship,20250405,Luton,Leeds United,1,1,Completed,4a44ef0a38e737ade879388931b2b3e8
Championship,20250405,Coventry City,Burnley,1,2,Completed,e9cc34759a3e530d188194d8134b16f8
Championship,20250405,West Bromwich Albion,Sunderland,0,1,Completed,ef9314cbafa9aacf22283dede48f5edc
Championship,20250405,Bristol City,Watford,2,1,Completed,6f425ec13dfc9e9a5a3211b08fc6f6f7
Championship,20250405,Queens Park Rangers,Cardiff City,0,0,Completed,5bbdeee2fa56b3d4a1f5248f41abb3e6
Championship,20250405,Sheffield Wednesday,Hull City,0,1,Completed,286ec3a0f9d891a73be6258d4004a7a1
Championship,20250405,Millwall,Portsmouth,2,1,Completed,11371b64246220f68a1ad4fb0eb664af
Championship,20250405,Plymouth Argyle,Norwich City,2,1,Completed,cc07b50a0edf6ede039b3b40a6f62b04
Championship,20250405,Oxford United,Sheffield United,1,0,Completed,17a158618c50b54242ffd13401ae394e
Championship,20250405,Preston North End,Stoke City,1,1,Completed,d7d7b24d4b837229ce2804744314b06f
Championship,20250405,Swansea City,Derby County,1,0,Completed,782b758d4c0f9ec186801e44b7ea7148
League 1,20250405,Wrexham AFC,Burton Albion,3,0,Completed,bf55c14e85f7fa9f522ba5c368e0f884
League 1,20250405,Reading,Wycombe Wanderers,1,0,Completed,377e89bf0d1ecab1f432f3033f45c0ab
League 1,20250405,Birmingham City,Barnsley,6,2,Completed,cfd22f55a91688191a07b613fe3d8d02
