Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250712,Greater Western Sydney Giants,Geelong Cats,,,Unknown,77dde9ba7409f9eafb23bba1230149bb
AFL,20250712,Richmond Tigers,Essendon Bombers,,,Unknown,56ed1abb7a3d6259ea1c2a3839202821
AFL,20250712,Fremantle Dockers,Hawthorn Hawks,,,Unknown,ae85cbf119b8480d97c1f09a2b82bb7b
AFL,20250712,Melbourne Demons,North Melbourne Kangaroos,,,Unknown,e69d44fa6b7a969e149bfe9946e32133
Boxing,20250712,Carlos Balderas,Salvador Briceno,,,Unknown,9176583822a297e119997de7f55ee0bd
Boxing,20250712,Katsuma Akitsugi,Jonas Sultan,,,Unknown,f8985779d19ae083b0adb79d09705861
Boxing,20250712,Reito Tsutsumi,Michael Ruiz,,,Unknown,143938cb1fed06a8ba32e3e1352d4c4d
Boxing,20250712,Mohammed Alakel,Placido Hoff,,,Unknown,e504bd0c05c863db2f2fdee32dae29d7
Boxing,20250712,Subriel Matias,Alberto Puello,,,Unknown,0744dd972ac0ec030cb0728760ead3f3
Boxing,20250712,Tsendbaatar Erdenbat,Humberto Galindo,,,Unknown,f82925f759a919645e992dfec4435a7f
Boxing,20250712,Shakur Stevenson,William Zepeda,,,Unknown,bdeffe4e8ef8372a8b8873497207bbbd
Boxing,20250712,David Morrell,Imam Khatev,,,Unknown,25a014d78e25eb85efc320722d6ac9e5
Boxing,20250712,Edgar Berlanga,Hamzah Sheeraz,,,Unknown,345fa20fde140a197ccb376d1f6b0dd5
Boxing,20250712,Erik Badillo,Gerardo Zapata,,,Unknown,de7dd7281072e14542ff5ffc4912c0b8
Boxing,20250712,Vladimir Hernandez,Francisco Daniel Veron,,,Unknown,41e3789825977b9d2705b98bcfc20e0e
Test Matches,20250712,England,India,,,Unknown,4f73009354f8f688c3523b5fee553b03
Test Matches,20250712,West Indies,Australia,,,Unknown,4a322cf13105014b900c6b7813bdc11a
MMA,20250712,Tom Creasey,Raz Bring,,,Unknown,f9cfe567e046d0f022f8d3bf52512f8b
MMA,20250712,Ali Taleb,Antonio Amodeo,,,Unknown,8b50bb719b3e8238bdeb99a4a9aef807
MMA,20250712,Mitchell Goode,Tye Palmer,,,Unknown,6bb4491675ccd1340708346c6d66b658
MMA,20250712,Rafael Aronov,Brad Wheeler,,,Unknown,7d762a63af2d9b2005d5543af0c43b78
MMA,20250712,Joe Middleton,Naglis Kanisauskas,,,Unknown,08995515e7f1af4d9e492e1545437984
MMA,20250712,Jack Humphries,Rory Evans,,,Unknown,42c117d048b3f88079f7230f0eac4980
MMA,20250712,Ollie Sarwa,Damiano Scogna,,,Unknown,4721cc23b8bbffeb12d4f341add5da33
MMA,20250712,Tariq Pell,Adam Shelley,,,Unknown,61725827aa27881ce10774156865dcb8
MMA,20250712,Weslley Maia,Aidan Stephen,,,Unknown,4ef0b15d9dfc5ad6f26d60b9c91ca0df
MMA,20250712,Anthony Orozco,Luan Duarte,,,Unknown,5dce3d3aaf898d8f083e9db9be8372a4
MMA,20250712,Leon Hill,Steven Hill,,,Unknown,75590b95aa3373d9f3807a23c7f0203f
MMA,20250712,Shirzad Qadrian,Cameron Else,,,Unknown,8a903635f81f17f9c617160b8b95cc83
MMA,20250712,Jake Matthews,Chidi Njokuani,,,Unknown,ebddd74b70ff1b9737743f4ed972d40a
MMA,20250712,Chris Curtis,Max Griffin,,,Unknown,35172441313fc5176560c24fcffa3478
MMA,20250712,Lauren Murphy,Eduarda Moura,,,Unknown,a7a5885aee365616e249f8a387743cfa
MMA,20250712,Fatima Kline,Melissa Martinez,,,Unknown,d5a8e77bfc299da7f2c06b959b373417
MMA,20250712,Mitch Ramirez,Mike Davis,,,Unknown,561c04b80b215726e4e734187642873e
MMA,20250712,Kennedy Nzechukwu,Valter Walker,,,Unknown,89ef785e621916236539903267020fba
MMA,20250712,Vitor Petrino,Austen Lane,,,Unknown,fb68df270388d6f52cdddb29cca5ed20
MMA,20250712,Calvin Kattar,Steve Garcia Jr.,,,Unknown,b68166d21cae819b72477bf8ae82ed8e
MMA,20250712,Junior Tafa,Tuco Tokkos,,,Unknown,50c30d2d6251cae9bbe2425fcdf7d6da
MMA,20250712,Nate Landwehr,Morgan Charriere,,,Unknown,08ed7709db4814532261852db3754bad
MMA,20250712,Stephen Thompson,Gabriel Bonfim,,,Unknown,beb5003ca1757709f3a1339b40f625f2
NRL,20250712,Newcastle Knights,Melbourne Storm,,,Unknown,13a71f83b53b3aa850705d620f2e7ddf
NRL,20250712,St George Illawarra Dragons,Sydney Roosters,,,Unknown,9f5fd96333cea1290b12ef5916e5c8cb
NRL,20250712,North Queensland Cowboys,Canterbury Bulldogs,,,Unknown,a0e8be12ce16045efba5b4583d7b8836
Primera División - Argentina,20250712,Rosario Central,Godoy Cruz,,,Unknown,ddd2036cbd45f776ade1fc9f14e89b13
Primera División - Argentina,20250712,Atlético Huracán,Belgrano de Cordoba,,,Unknown,13f5794ca593411d5521505ffdf14096
Primera División - Argentina,20250712,Gimnasia La Plata,Instituto de Córdoba,,,Unknown,5c698f2af4b18911547a94c88f3e2ff9
Primera División - Argentina,20250712,Racing Club,Barracas Central,,,Unknown,081009c1d14119a4efed6fb76c4cb097
League of Ireland,20250712,Sligo Rovers,Derry City,,,Unknown,b93b63cb819f808c5d587744d7b6b23b
Liga MX,20250712,Toluca,Necaxa,,,Unknown,03c141b3289644f90376a8fe49459e8a
Liga MX,20250712,Santos Laguna,Pumas,,,Unknown,37d9f44aadceb3e60b29039e64e92b2f
Liga MX,20250712,Cruz Azul,Mazatlán FC,,,Unknown,2b5c8a961d4e2c16e392924b3b772183
