Bookmaker,Underdog Wins,Underdog Win %,Favorite Wins,Favorite Win %,Unknown Games
Bovada,22,47.83,24,52.17,8
BetOnline.ag,21,44.68,26,55.32,7
LowVig.ag,21,44.68,26,55.32,7
DraftKings,21,43.75,27,56.25,9
BetMGM,20,46.51,23,53.49,7
BetUS,16,39.02,25,60.98,9
FanDuel,19,46.34,22,53.66,7
BetRivers,21,50.0,21,50.0,7
MyBookie.ag,5,35.71,9,64.29,6
Fanatics,5,35.71,9,64.29,6
Caesars,4,36.36,7,63.64,6

Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID,Match Date_time,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
3. Liga - Germany,20250411.0,Wehen Wiesbaden,1. FC Saarbrücken,1.0,1.0,Completed,6bce29f0b572546850dd464cefc6a74b,2025-04-11 13:00:00,3.2,2.15,Bovada,2025-04-10 23:36:32
3. Liga - Germany,20250411.0,Wehen Wiesbaden,1. FC Saarbrücken,1.0,1.0,Completed,6bce29f0b572546850dd464cefc6a74b,2025-04-11 13:00:00,3.2,2.09,BetOnline.ag,2025-04-10 23:36:32
3. Liga - Germany,20250411.0,Wehen Wiesbaden,1. FC Saarbrücken,1.0,1.0,Completed,6bce29f0b572546850dd464cefc6a74b,2025-04-11 13:00:00,3.2,2.09,LowVig.ag,2025-04-10 23:36:32
A-League,20250411.0,Melbourne City,Brisbane Roar,3.0,2.0,Completed,d745071357dd757df47db6aa9ffefb93,2025-04-11 05:35:00,1.435,6.75,Bovada,2025-04-10 23:36:32
A-League,20250411.0,Melbourne City,Brisbane Roar,3.0,2.0,Completed,d745071357dd757df47db6aa9ffefb93,2025-04-11 05:35:00,1.417,6.5,DraftKings,2025-04-10 23:36:32
A-League,20250411.0,Melbourne City,Brisbane Roar,3.0,2.0,Completed,d745071357dd757df47db6aa9ffefb93,2025-04-11 05:35:00,1.426,6.5,BetMGM,2025-04-10 23:36:32
A-League,20250411.0,Melbourne City,Brisbane Roar,3.0,2.0,Completed,d745071357dd757df47db6aa9ffefb93,2025-04-11 05:35:00,1.435,6.75,BetUS,2025-04-10 23:36:32
A-League,20250411.0,Melbourne City,Brisbane Roar,3.0,2.0,Completed,d745071357dd757df47db6aa9ffefb93,2025-04-11 05:35:00,1.426,7.55,LowVig.ag,2025-04-10 23:36:32
A-League,20250411.0,Melbourne City,Brisbane Roar,3.0,2.0,Completed,d745071357dd757df47db6aa9ffefb93,2025-04-11 05:35:00,1.426,7.55,BetOnline.ag,2025-04-10 23:36:32
AFL,20250411.0,Carlton Blues,West Coast Eagles,,,Unknown,c20f496169ad8a14b0a0f566443c045a,2025-04-11 23:20:00,1.125,6.0,DraftKings,2025-04-10 23:36:32
