Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-01-28 19:30:00,Philadelphia 76ers,Los Angeles Lakers,2.48,1.568,FanDuel,2025-01-28 05:12:39
NBA,2025-01-28 19:30:00,Philadelphia 76ers,Los Angeles Lakers,2.5,1.556,DraftKings,2025-01-28 05:12:39
NBA,2025-01-28 19:30:00,Philadelphia 76ers,Los Angeles Lakers,2.52,1.556,Caesars,2025-01-28 05:12:39
NBA,2025-01-28 19:30:00,Philadelphia 76ers,Los Angeles Lakers,2.45,1.571,BetMGM,2025-01-28 05:12:39
NBA,2025-01-28 19:30:00,Philadelphia 76ers,Los Angeles Lakers,2.45,1.565,BetRivers,2025-01-28 05:12:39
NBA,2025-01-28 19:30:00,Philadelphia 76ers,Los Angeles Lakers,2.55,1.556,Bovada,2025-01-28 05:12:39
NBA,2025-01-28 19:40:00,Atlanta Hawks,Houston Rockets,2.94,1.426,FanDuel,2025-01-28 05:12:39
NBA,2025-01-28 19:40:00,Atlanta Hawks,Houston Rockets,2.85,1.444,DraftKings,2025-01-28 05:12:39
NBA,2025-01-28 19:40:00,Atlanta Hawks,Houston Rockets,2.75,1.476,Caesars,2025-01-28 05:12:39
NBA,2025-01-28 19:40:00,Atlanta Hawks,Houston Rockets,2.88,1.435,BetRivers,2025-01-28 05:12:39
NBA,2025-01-28 19:40:00,Atlanta Hawks,Houston Rockets,2.8,1.455,BetMGM,2025-01-28 05:12:39
NBA,2025-01-28 19:40:00,Atlanta Hawks,Houston Rockets,2.95,1.426,Bovada,2025-01-28 05:12:39
NBA,2025-01-28 22:00:00,Portland Trail Blazers,Milwaukee Bucks,3.1,1.392,FanDuel,2025-01-28 05:12:39
NBA,2025-01-28 22:00:00,Portland Trail Blazers,Milwaukee Bucks,3.1,1.388,DraftKings,2025-01-28 05:12:39
NBA,2025-01-28 22:00:00,Portland Trail Blazers,Milwaukee Bucks,3.1,1.385,Caesars,2025-01-28 05:12:39
NBA,2025-01-28 22:00:00,Portland Trail Blazers,Milwaukee Bucks,3.2,1.364,BetMGM,2025-01-28 05:12:39
NBA,2025-01-28 22:00:00,Portland Trail Blazers,Milwaukee Bucks,3.0,1.408,BetRivers,2025-01-28 05:12:39
NBA,2025-01-28 22:10:00,Golden State Warriors,Utah Jazz,1.161,5.6,FanDuel,2025-01-28 05:12:39
NBA,2025-01-28 22:10:00,Golden State Warriors,Utah Jazz,1.143,6.0,DraftKings,2025-01-28 05:12:39
NBA,2025-01-28 22:10:00,Golden State Warriors,Utah Jazz,1.154,5.6,Caesars,2025-01-28 05:12:39
NBA,2025-01-28 22:10:00,Golden State Warriors,Utah Jazz,1.189,4.9,BetRivers,2025-01-28 05:12:39
NBA,2025-01-28 22:10:00,Golden State Warriors,Utah Jazz,1.16,5.5,BetMGM,2025-01-28 05:12:39
NCAAB,2025-01-28 18:30:00,Georgetown Hoyas,St. John's Red Storm,2.5,1.549,FanDuel,2025-01-28 05:12:39
NCAAB,2025-01-28 18:30:00,Georgetown Hoyas,St. John's Red Storm,2.7,1.488,DraftKings,2025-01-28 05:12:39
NCAAB,2025-01-28 18:30:00,Georgetown Hoyas,St. John's Red Storm,2.61,1.481,MyBookie.ag,2025-01-28 05:12:39
NCAAB,2025-01-28 18:30:00,Georgetown Hoyas,St. John's Red Storm,2.55,1.513,BetRivers,2025-01-28 05:12:39
NCAAB,2025-01-28 18:30:00,Georgetown Hoyas,St. John's Red Storm,2.75,1.476,Caesars,2025-01-28 05:12:39
NCAAB,2025-01-28 18:30:00,Georgetown Hoyas,St. John's Red Storm,2.7,1.476,BetMGM,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Northern Illinois Huskies,Akron Zips,10.8,1.05,FanDuel,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Northern Illinois Huskies,Akron Zips,7.92,1.07,MyBookie.ag,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Northern Illinois Huskies,Akron Zips,8.0,1.091,DraftKings,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Northern Illinois Huskies,Akron Zips,10.0,1.05,BetRivers,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Northern Illinois Huskies,Akron Zips,9.0,1.071,Caesars,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Northern Illinois Huskies,Akron Zips,9.0,1.071,BetMGM,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Ball State Cardinals,Western Michigan Broncos,1.476,2.72,FanDuel,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Ball State Cardinals,Western Michigan Broncos,1.481,2.6,MyBookie.ag,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Ball State Cardinals,Western Michigan Broncos,1.488,2.7,DraftKings,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Ball State Cardinals,Western Michigan Broncos,1.465,2.75,BetRivers,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Ball State Cardinals,Western Michigan Broncos,1.476,2.75,Caesars,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Ball State Cardinals,Western Michigan Broncos,1.476,2.7,BetMGM,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Kent State Golden Flashes,Bowling Green Falcons,1.105,7.1,FanDuel,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Kent State Golden Flashes,Bowling Green Falcons,1.09,6.86,MyBookie.ag,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Kent State Golden Flashes,Bowling Green Falcons,1.125,6.5,DraftKings,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Kent State Golden Flashes,Bowling Green Falcons,1.1,7.0,BetRivers,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Kent State Golden Flashes,Bowling Green Falcons,1.125,6.5,Caesars,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Kent State Golden Flashes,Bowling Green Falcons,1.125,6.5,BetMGM,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Buffalo Bulls,Central Michigan Chippewas,3.55,1.312,FanDuel,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Buffalo Bulls,Central Michigan Chippewas,3.26,1.33,MyBookie.ag,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Buffalo Bulls,Central Michigan Chippewas,3.5,1.29,BetRivers,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Buffalo Bulls,Central Michigan Chippewas,3.1,1.388,DraftKings,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Buffalo Bulls,Central Michigan Chippewas,3.1,1.385,Caesars,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Buffalo Bulls,Central Michigan Chippewas,3.2,1.364,BetMGM,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Miami (OH) RedHawks,Eastern Michigan Eagles,1.167,5.3,FanDuel,2025-01-28 05:12:39
NCAAB,2025-01-28 19:00:00,Miami (OH) RedHawks,Eastern Michigan Eagles,1.19,4.53,MyBookie.ag,2025-01-28 05:12:39
