Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.568,2.48,FanDuel,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.571,2.45,Fanatics,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.571,2.45,DraftKings,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.559,2.44,MyBookie.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.606,2.45,LowVig.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.606,2.45,BetOnline.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.588,2.45,Bovada,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.588,2.43,Caesars,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Indiana Pacers,Houston Rockets,1.541,2.5,BetMGM,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.37,3.3,BetOnline.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.37,3.3,LowVig.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.351,3.3,Fanatics,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.345,3.35,FanDuel,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.345,3.35,DraftKings,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.312,3.5,Caesars,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.351,3.3,BetMGM,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.364,3.25,Bovada,2025-03-04 05:13:27
NBA,2025-03-04 19:10:00,Orlando Magic,Toronto Raptors,1.36,3.25,BetRivers,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.95,1.444,BetOnline.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.75,1.476,Fanatics,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.95,1.444,LowVig.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.88,1.444,FanDuel,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.85,1.444,DraftKings,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.96,1.417,Caesars,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.8,1.455,BetMGM,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.75,1.476,Bovada,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,Atlanta Hawks,Milwaukee Bucks,2.75,1.465,BetRivers,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.526,2.65,BetOnline.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.526,2.65,LowVig.ag,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.526,2.6,Fanatics,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.556,2.52,FanDuel,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.521,2.6,DraftKings,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.526,2.58,Caesars,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.526,2.55,BetMGM,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.513,2.65,Bovada,2025-03-04 05:13:27
NBA,2025-03-04 19:30:00,New York Knicks,Golden State Warriors,1.549,2.5,BetRivers,2025-03-04 05:13:27
NBA,2025-03-04 20:10:00,Chicago Bulls,Cleveland Cavaliers,6.2,1.143,BetOnline.ag,2025-03-04 05:13:27
NBA,2025-03-04 20:10:00,Chicago Bulls,Cleveland Cavaliers,6.2,1.143,LowVig.ag,2025-03-04 05:13:27
NBA,2025-03-04 20:10:00,Chicago Bulls,Cleveland Cavaliers,5.75,1.143,Fanatics,2025-03-04 05:13:27
NBA,2025-03-04 20:10:00,Chicago Bulls,Cleveland Cavaliers,5.6,1.161,FanDuel,2025-03-04 05:13:27
NBA,2025-03-04 20:10:00,Chicago Bulls,Cleveland Cavaliers,5.7,1.154,DraftKings,2025-03-04 05:13:27
