Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-05-08 06:10:00,Fremantle Dockers,Collingwood Magpies,2.0,1.8,DraftKings,,2025-05-07 23:44:27
AFL,2025-05-08 06:10:00,Fremantle Dockers,Collingwood Magpies,1.909,1.833,Bovada,,2025-05-07 23:44:27
AFL,2025-05-08 06:10:00,Fremantle Dockers,Collingwood Magpies,1.769,2.0,BetUS,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.179,5.2,FanDuel,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.206,4.7,DraftKings,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.2,4.75,Fanatics,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.2,4.75,BetMGM,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.188,4.77,MyBookie.ag,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.202,4.8,BetOnline.ag,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.205,4.87,LowVig.ag,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.19,4.75,Bovada,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.2,4.8,BetRivers,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.182,5.0,Caesars,,2025-05-07 23:44:27
NBA,2025-05-08 20:30:00,Minnesota Timberwolves,Golden State Warriors,1.202,4.87,BetUS,,2025-05-07 23:44:27
NHL,2025-05-08 19:00:00,Washington Capitals,Carolina Hurricanes,2.14,1.73,FanDuel,,2025-05-07 23:44:27
NHL,2025-05-08 19:00:00,Washington Capitals,Carolina Hurricanes,2.18,1.752,BetOnline.ag,,2025-05-07 23:44:27
NHL,2025-05-08 19:00:00,Washington Capitals,Carolina Hurricanes,2.18,1.752,LowVig.ag,,2025-05-07 23:44:27
