Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250515,Gold Coast Suns,Hawthorn Hawks,104,96,Completed,9303e88e00b110ff3453ef9a146391b0
NBA,20250515,Denver Nuggets,Oklahoma City Thunder,119,107,Completed,ffb40afc9c271f7ef381067c257da2a0
NHL,20250515,Washington Capitals,Carolina Hurricanes,1,3,Completed,5452acb4ec40f832078a09bd70a4e853
NHL,20250515,Winnipeg Jets,Dallas Stars,,,Unknown,1788c3241e069a3d1d6a0de166535580
Copa Libertadores,20250515,Club Atletico Talleres,Alianza Lima,2,0,Completed,b5d271120bd297d98535c89a9e55956a
Copa Libertadores,20250515,Palmeiras-SP,Club Bolívar,2,0,Completed,b2b6ba62a2ba551f6fbf7bdfa22dc517
Copa Libertadores,20250515,Nacional de Montevideo,Internacional-RS,0,2,Completed,e4315c0f16fad2671295e53db63320b6
Copa Libertadores,20250515,Flamengo-RJ,LDU Quito,2,0,Completed,15c23266ea216a37f7a5a77fa20fd5b3
Copa Libertadores,20250515,River Plate,Independiente del Valle,6,2,Completed,ffead43963188033606679f0981e16dc
League 1,20250515,Charlton Athletic,Wycombe Wanderers,1,0,Completed,d85363c2e5870612e0ef035ffd2681df
Liga MX,20250515,Cruz Azul,América,,,Unknown,1c1c944d97974b934f0a694032f3c673
La Liga - Spain,20250515,CA Osasuna,Atlético Madrid,2,0,Completed,13e6d3c39741630996872d9edf36392a
La Liga - Spain,20250515,Rayo Vallecano,Real Betis,2,2,Completed,22159aaa1a77257367b7baa2c455b764
La Liga - Spain,20250515,Getafe,Athletic Bilbao,0,2,Completed,d3e4e9ed5c80d6f4889acb155ed4242a
La Liga - Spain,20250515,Espanyol,Barcelona,0,2,Completed,57f7e28456c981837e9547994f412534
Swiss Superleague,20250515,BSC Young Boys,FC Luzern,2,1,Completed,4d74b80e5764526e487f226a584093cb
Swiss Superleague,20250515,Servette,FC Lugano,4,1,Completed,2aa0dc0b9fc48ca8360440cc8cbb6cd3
