Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-02-11 19:10:00,Philadelphia 76ers,Toronto Raptors,1.303,3.65,FanDuel,2025-02-11 05:13:03
NBA,2025-02-11 19:10:00,Philadelphia 76ers,Toronto Raptors,1.308,3.6,DraftKings,2025-02-11 05:13:03
NBA,2025-02-11 19:10:00,Philadelphia 76ers,Toronto Raptors,1.308,3.5,Fanatics,2025-02-11 05:13:03
NBA,2025-02-11 19:10:00,Philadelphia 76ers,Toronto Raptors,1.312,3.5,Caesars,2025-02-11 05:13:03
NBA,2025-02-11 19:10:00,Philadelphia 76ers,Toronto Raptors,1.308,3.6,BetMGM,2025-02-11 05:13:03
NBA,2025-02-11 19:10:00,Philadelphia 76ers,Toronto Raptors,1.303,3.65,Bovada,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.98,1.862,FanDuel,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.952,1.87,DraftKings,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.952,1.87,Fanatics,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.952,1.862,MyBookie.ag,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.952,1.87,Caesars,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.952,1.87,BetMGM,2025-02-11 05:13:03
NBA,2025-02-11 19:40:00,Indiana Pacers,New York Knicks,1.952,1.87,Bovada,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.6,1.526,Fanatics,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.54,1.541,DraftKings,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.68,1.5,FanDuel,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.52,1.556,Caesars,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.6,1.5,MyBookie.ag,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.55,1.526,BetMGM,2025-02-11 05:13:03
NBA,2025-02-11 20:10:00,Chicago Bulls,Detroit Pistons,2.65,1.513,Bovada,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.5,1.562,FanDuel,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.5,1.556,DraftKings,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.45,1.571,Fanatics,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.46,1.559,MyBookie.ag,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.58,1.526,Caesars,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.45,1.556,BetMGM,2025-02-11 05:13:03
NBA,2025-02-11 22:10:00,Phoenix Suns,Memphis Grizzlies,2.45,1.588,Bovada,2025-02-11 05:13:03
NBL,2025-02-11 05:30:00,Perth Wildcats,S.E. Melbourne Phoenix,1.455,2.7,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Akron Zips,Western Michigan Broncos,1.036,12.6,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Akron Zips,Western Michigan Broncos,1.05,9.21,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Akron Zips,Western Michigan Broncos,1.04,11.5,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Akron Zips,Western Michigan Broncos,1.069,9.5,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Akron Zips,Western Michigan Broncos,1.062,9.75,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Akron Zips,Western Michigan Broncos,1.067,9.5,Fanatics,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Vanderbilt Commodores,Auburn Tigers,4.1,1.253,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Vanderbilt Commodores,Auburn Tigers,4.1,1.238,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Vanderbilt Commodores,Auburn Tigers,4.1,1.25,Fanatics,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Vanderbilt Commodores,Auburn Tigers,4.01,1.23,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Vanderbilt Commodores,Auburn Tigers,4.4,1.222,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Vanderbilt Commodores,Auburn Tigers,4.1,1.25,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,West Virginia Mountaineers,BYU Cougars,1.714,2.15,Fanatics,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,West Virginia Mountaineers,BYU Cougars,1.704,2.2,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,West Virginia Mountaineers,BYU Cougars,1.671,2.17,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,West Virginia Mountaineers,BYU Cougars,1.704,2.18,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,West Virginia Mountaineers,BYU Cougars,1.746,2.1,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,West Virginia Mountaineers,BYU Cougars,1.667,2.25,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Ball State Cardinals,Eastern Michigan Eagles,1.476,2.72,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Ball State Cardinals,Eastern Michigan Eagles,1.469,2.63,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Ball State Cardinals,Eastern Michigan Eagles,1.488,2.7,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Ball State Cardinals,Eastern Michigan Eagles,1.476,2.7,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Bowling Green Falcons,Ohio Bobcats,2.6,1.515,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Bowling Green Falcons,Ohio Bobcats,2.57,1.49,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Bowling Green Falcons,Ohio Bobcats,2.55,1.513,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Bowling Green Falcons,Ohio Bobcats,2.64,1.505,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Bowling Green Falcons,Ohio Bobcats,2.65,1.5,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Northern Illinois Huskies,Buffalo Bulls,1.746,2.12,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Northern Illinois Huskies,Buffalo Bulls,1.781,2.01,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Northern Illinois Huskies,Buffalo Bulls,1.787,2.05,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Northern Illinois Huskies,Buffalo Bulls,1.82,2.02,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Northern Illinois Huskies,Buffalo Bulls,1.741,2.1,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kent State Golden Flashes,Central Michigan Chippewas,1.303,3.6,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kent State Golden Flashes,Central Michigan Chippewas,1.29,3.49,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kent State Golden Flashes,Central Michigan Chippewas,1.299,3.55,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kent State Golden Flashes,Central Michigan Chippewas,1.345,3.35,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kent State Golden Flashes,Central Michigan Chippewas,1.351,3.3,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Cincinnati Bearcats,Utah Utes,1.263,4.0,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Cincinnati Bearcats,Utah Utes,1.24,3.91,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Cincinnati Bearcats,Utah Utes,1.238,4.2,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Cincinnati Bearcats,Utah Utes,1.25,4.1,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Cincinnati Bearcats,Utah Utes,1.25,4.0,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,East Carolina Pirates,UAB Blazers,2.08,1.769,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,East Carolina Pirates,UAB Blazers,2.08,1.719,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,East Carolina Pirates,UAB Blazers,2.12,1.73,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,East Carolina Pirates,UAB Blazers,2.2,1.704,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,East Carolina Pirates,UAB Blazers,2.15,1.714,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Mississippi St Bulldogs,Florida Gators,2.05,1.8,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Mississippi St Bulldogs,Florida Gators,2.05,1.769,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Mississippi St Bulldogs,Florida Gators,2.02,1.769,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Mississippi St Bulldogs,Florida Gators,2.04,1.8,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Mississippi St Bulldogs,Florida Gators,2.05,1.8,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,UCF Knights,Iowa State Cyclones,3.4,1.336,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,UCF Knights,Iowa State Cyclones,3.55,1.299,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,UCF Knights,Iowa State Cyclones,3.34,1.319,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,UCF Knights,Iowa State Cyclones,3.65,1.299,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,UCF Knights,Iowa State Cyclones,3.4,1.333,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.05,1.8,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.14,1.73,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.1,1.769,Fanatics,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.09,1.719,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.15,1.725,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.05,1.8,Caesars,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Kentucky Wildcats,Tennessee Volunteers,2.15,1.714,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Richmond Spiders,Loyola (Chi) Ramblers,2.58,1.521,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Richmond Spiders,Loyola (Chi) Ramblers,2.55,1.526,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Richmond Spiders,Loyola (Chi) Ramblers,2.62,1.469,MyBookie.ag,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Richmond Spiders,Loyola (Chi) Ramblers,2.7,1.488,DraftKings,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Richmond Spiders,Loyola (Chi) Ramblers,2.65,1.5,BetMGM,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Miami (OH) RedHawks,Toledo Rockets,1.61,2.36,FanDuel,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Miami (OH) RedHawks,Toledo Rockets,1.565,2.43,BetRivers,2025-02-11 05:13:03
NCAAB,2025-02-11 19:00:00,Miami (OH) RedHawks,Toledo Rockets,1.559,2.39,MyBookie.ag,2025-02-11 05:13:03
