Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-03-14 04:40:00,Hawthorn Hawks,Essendon Bombers,1.303,3.45,DraftKings,,2025-03-13 23:33:47
AFL,2025-03-14 04:40:00,Hawthorn Hawks,Essendon Bombers,1.25,3.75,Bovada,,2025-03-13 23:33:47
AFL,2025-03-14 22:20:00,Geelong Cats,Fremantle Dockers,1.444,2.75,DraftKings,,2025-03-13 23:33:47
AFL,2025-03-14 22:20:00,Geelong Cats,Fremantle Dockers,1.417,2.8,Bovada,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:15:00,Olympiacos,Panathinaikos,1.488,2.7,DraftKings,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:15:00,Olympiacos,Panathinaikos,1.455,2.8,Bovada,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:15:00,Olympiacos,Panathinaikos,1.465,2.85,BetOnline.ag,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:15:00,Olympiacos,Panathinaikos,1.465,2.85,LowVig.ag,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:30:00,FC Bayern München,Anadolu Efes,1.741,2.14,DraftKings,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:30:00,FC Bayern München,Anadolu Efes,1.769,2.1,Bovada,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:30:00,FC Bayern München,Anadolu Efes,1.769,2.1,BetOnline.ag,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:30:00,FC Bayern München,Anadolu Efes,1.769,2.1,LowVig.ag,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:45:00,FC Barcelona Bàsquet,KK Partizan NIS,1.676,2.24,DraftKings,,2025-03-13 23:33:47
Basketball Euroleague,2025-03-14 15:45:00,FC Barcelona Bàsquet,KK Partizan NIS,1.69,2.2,Bovada,,2025-03-13 23:33:47
