Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.8,1.459,DraftKings,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.85,1.444,Fanatics,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.85,1.444,Bovada,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.8,1.455,Caesars,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.85,1.467,LowVig.ag,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.83,1.465,BetOnline.ag,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.84,1.455,FanDuel,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.7,1.476,BetRivers,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.78,1.45,MyBookie.ag,,2025-06-10 23:51:14
NBA,2025-06-11 20:35:00,Indiana Pacers,Oklahoma City Thunder,2.83,1.465,BetUS,,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.4,2.75,FanDuel,3.2,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.4,2.75,BetMGM,3.2,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.45,2.85,DraftKings,3.35,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.5,2.75,Bovada,3.2,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.43,2.83,LowVig.ag,3.15,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.43,2.83,BetOnline.ag,3.15,2025-06-10 23:51:14
La Liga 2 - Spain,2025-06-11 15:00:00,Oviedo,Almería,2.5,2.75,BetUS,3.2,2025-06-10 23:51:14
