Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-08-15 05:20:00,Essendon Bombers,St Kilda Saints,4.6,1.182,DraftKings,,2025-08-14 23:55:26
AFL,2025-08-15 05:20:00,Essendon Bombers,St Kilda Saints,4.5,1.2,BetUS,,2025-08-14 23:55:26
AFL,2025-08-15 06:35:00,Fremantle Dockers,Brisbane Lions,1.741,2.1,DraftKings,,2025-08-14 23:55:26
AFL,2025-08-15 06:35:00,Fremantle Dockers,Brisbane Lions,1.741,2.05,Bovada,,2025-08-14 23:55:26
AFL,2025-08-15 06:35:00,Fremantle Dockers,Brisbane Lions,1.769,2.0,BetUS,,2025-08-14 23:55:26
AFL,2025-08-15 22:35:00,Gold Coast Suns,Greater Western Sydney Giants,1.455,2.7,DraftKings,,2025-08-14 23:55:26
AFL,2025-08-15 22:35:00,Gold Coast Suns,Greater Western Sydney Giants,1.435,2.9,BetUS,,2025-08-14 23:55:26
AFL,2025-08-15 23:20:00,Carlton Blues,Port Adelaide Power,1.5,2.55,DraftKings,,2025-08-14 23:55:26
AFL,2025-08-15 23:20:00,Carlton Blues,Port Adelaide Power,1.5,2.65,BetUS,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Gary Antonio Russell,Dervin Rodriguez,1.05,10.5,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Gary Antonio Russell,Dervin Rodriguez,1.05,9.5,BetUS,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Gary Antonio Russell,Dervin Rodriguez,1.03,13.0,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Gary Antonio Russell,Dervin Rodriguez,1.056,8.2,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Dominic Valle,Iron Alvarez,1.062,9.5,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Dominic Valle,Iron Alvarez,1.03,13.0,LowVig.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Dominic Valle,Iron Alvarez,1.04,10.0,BetUS,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Dominic Valle,Iron Alvarez,1.03,13.0,BetOnline.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Dominic Valle,Iron Alvarez,1.02,15.0,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Dominic Valle,Iron Alvarez,1.062,7.8,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Weljon Mindoro,Dormedes Potes,1.05,10.5,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Weljon Mindoro,Dormedes Potes,1.01,19.0,LowVig.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Weljon Mindoro,Dormedes Potes,1.05,9.5,BetUS,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Weljon Mindoro,Dormedes Potes,1.01,19.0,BetOnline.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Weljon Mindoro,Dormedes Potes,1.04,11.0,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Weljon Mindoro,Dormedes Potes,1.042,9.1,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Marques Valle,Luis George,1.167,5.0,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Marques Valle,Luis George,1.222,4.25,LowVig.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Marques Valle,Luis George,1.16,5.25,BetUS,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Marques Valle,Luis George,1.222,4.25,BetOnline.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Marques Valle,Luis George,1.167,4.75,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 18:00:00,Marques Valle,Luis George,1.222,3.9,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 19:00:00,Mizuki Hiruta,Naomy Cardenas Gomez,1.1,7.0,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 19:00:00,Mizuki Hiruta,Naomy Cardenas Gomez,1.1,7.0,LowVig.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 19:00:00,Mizuki Hiruta,Naomy Cardenas Gomez,1.1,7.0,BetUS,,2025-08-14 23:55:26
Boxing,2025-08-15 19:00:00,Mizuki Hiruta,Naomy Cardenas Gomez,1.1,7.0,BetOnline.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 19:00:00,Mizuki Hiruta,Naomy Cardenas Gomez,1.091,7.0,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 19:00:00,Mizuki Hiruta,Naomy Cardenas Gomez,1.077,6.8,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 20:00:00,Starling Castillo,Shinard Bunch,1.556,2.4,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 20:00:00,Starling Castillo,Shinard Bunch,1.645,2.21,LowVig.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 20:00:00,Starling Castillo,Shinard Bunch,1.645,2.21,BetOnline.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 20:00:00,Starling Castillo,Shinard Bunch,1.541,2.4,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 20:00:00,Starling Castillo,Shinard Bunch,1.51,2.44,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 21:00:00,Muhammadkhuja Yaqubov,William Foster III,1.69,2.15,DraftKings,,2025-08-14 23:55:26
Boxing,2025-08-15 21:00:00,Muhammadkhuja Yaqubov,William Foster III,1.645,2.2,Bovada,,2025-08-14 23:55:26
Boxing,2025-08-15 21:00:00,Muhammadkhuja Yaqubov,William Foster III,1.641,2.18,FanDuel,,2025-08-14 23:55:26
Boxing,2025-08-15 21:00:00,Muhammadkhuja Yaqubov,William Foster III,1.667,2.17,LowVig.ag,,2025-08-14 23:55:26
Boxing,2025-08-15 21:00:00,Muhammadkhuja Yaqubov,William Foster III,1.667,2.17,BetOnline.ag,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Biaggio Ali Walsh,Adryan Grundy,1.211,4.5,BetMGM,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Biaggio Ali Walsh,Adryan Grundy,1.204,4.8,FanDuel,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Damion Nelson,Isaiah Diggs,2.88,1.444,FanDuel,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Damion Nelson,Isaiah Diggs,2.85,1.444,BetMGM,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Juliana Velasquez,Katerina Shakalova,2.68,1.5,FanDuel,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Renat Khavalov,Vilson Ndregjoni,1.111,6.75,BetMGM,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Renat Khavalov,Vilson Ndregjoni,1.125,6.6,FanDuel,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Sabrinna de Sousa,Saray Orozco,1.083,8.5,BetMGM,,2025-08-14 23:55:26
MMA,2025-08-15 18:00:00,Sabrinna de Sousa,Saray Orozco,1.083,8.5,FanDuel,,2025-08-14 23:55:26
MMA,2025-08-15 21:00:00,Liz Carmouche,Jena Bishop,1.51,2.64,FanDuel,,2025-08-14 23:55:26
MMA,2025-08-15 21:00:00,Liz Carmouche,Jena Bishop,1.541,2.5,BetMGM,,2025-08-14 23:55:26
