Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.278,3.9,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.278,3.9,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.308,3.5,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.323,3.5,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.28,3.69,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.328,3.45,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.282,3.78,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.286,3.8,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.299,3.7,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Cleveland Cavaliers,New York Knicks,1.27,3.85,Bovada,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.28,1.658,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.2,1.68,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.2,1.69,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.2,1.704,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.18,1.714,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.23,1.676,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.2,1.714,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.2,1.714,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.18,1.69,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Orlando Magic,Memphis Grizzlies,2.2,1.714,Bovada,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.5,1.323,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.44,1.319,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.35,1.345,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.5,1.308,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.55,1.317,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.7,1.29,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.5,1.333,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.5,1.333,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.6,1.308,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 19:10:00,Washington Wizards,Milwaukee Bucks,3.65,1.303,Bovada,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.36,1.617,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.25,1.667,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.27,1.641,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.24,1.676,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.22,1.69,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.28,1.658,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.35,1.645,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.35,1.645,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.25,1.667,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 19:40:00,Toronto Raptors,Miami Heat,2.25,1.69,Bovada,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.476,2.8,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.476,2.8,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.476,2.75,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.465,2.8,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.459,2.8,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.461,2.74,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.444,2.85,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.455,2.8,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.465,2.75,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,Dallas Mavericks,New Orleans Pelicans,1.455,2.8,Bovada,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.65,1.541,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.65,1.541,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.5,1.556,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.64,1.51,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.52,1.529,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.54,1.541,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.58,1.526,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 20:40:00,San Antonio Spurs,Detroit Pistons,2.55,1.526,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.562,2.5,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.592,2.37,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.571,2.45,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.571,2.45,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.565,2.48,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.588,2.43,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.588,2.5,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.588,2.5,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Houston Rockets,Minnesota Timberwolves,1.571,2.45,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,8.0,1.091,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,8.0,1.091,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,8.0,1.091,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,7.6,1.1,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,7.55,1.09,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,7.75,1.095,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,8.5,1.083,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,8.0,1.091,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,7.5,1.1,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 21:40:00,Utah Jazz,Oklahoma City Thunder,8.25,1.077,Bovada,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.1,1.769,BetOnline.ag,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.1,1.769,LowVig.ag,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.1,1.769,Fanatics,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.08,1.794,FanDuel,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.02,1.8,MyBookie.ag,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.1,1.769,DraftKings,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.1,1.769,Caesars,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.05,1.8,BetMGM,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.12,1.758,BetRivers,2025-02-21 05:13:04
NBA,2025-02-21 22:10:00,Sacramento Kings,Golden State Warriors,2.1,1.769,Bovada,2025-02-21 05:13:04
NCAAB,2025-02-21 18:00:00,Toledo Rockets,Bowling Green Falcons,1.29,3.7,FanDuel,2025-02-21 05:13:04
NCAAB,2025-02-21 18:00:00,Toledo Rockets,Bowling Green Falcons,1.308,3.6,DraftKings,2025-02-21 05:13:04
NCAAB,2025-02-21 18:00:00,Toledo Rockets,Bowling Green Falcons,1.317,3.45,BetRivers,2025-02-21 05:13:04
NCAAB,2025-02-21 18:00:00,Toledo Rockets,Bowling Green Falcons,1.308,3.6,BetMGM,2025-02-21 05:13:04
NCAAB,2025-02-21 18:00:00,Toledo Rockets,Bowling Green Falcons,1.29,3.7,Caesars,2025-02-21 05:13:04
