Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
AFL,2025-07-24 05:30:00,Hawthorn Hawks,Carlton Blues,1.167,4.75,Bovada,2025-07-23 00:04:30
AFL,2025-07-24 05:30:00,Hawthorn Hawks,Carlton Blues,1.235,4.0,DraftKings,2025-07-23 00:04:30
AFL,2025-07-24 05:30:00,Hawthorn Hawks,Carlton Blues,1.25,4.0,BetUS,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.4,3.0,BetUS,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.417,2.81,BetOnline.ag,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.417,2.81,LowVig.ag,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.312,3.25,FanDuel,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.323,3.35,DraftKings,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.317,3.1,BetRivers,2025-07-23 00:04:30
Boxing,2025-07-24 22:00:00,Manuel Flores,Jorge Chavez,1.417,2.8,Bovada,2025-07-23 00:04:30
MMA,2025-07-24 11:00:00,Khotam Boynazarov,James Llontop,1.133,6.5,BetOnline.ag,2025-07-23 00:04:30
NRL,2025-07-24 05:50:00,Sydney Roosters,Melbourne Storm,2.38,1.61,Bovada,2025-07-23 00:04:30
NRL,2025-07-24 05:50:00,Sydney Roosters,Melbourne Storm,2.35,1.571,BetRivers,2025-07-23 00:04:30
NRL,2025-07-24 05:50:00,Sydney Roosters,Melbourne Storm,2.21,1.621,BetUS,2025-07-23 00:04:30
