Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
NRL,20250814,Penrith Panthers,Melbourne Storm,,,Unknown,6fc55375066e246d2ffab23c6f10eecc
Copa Libertadores,20250814,Botafogo,LDU Quito,,,Unknown,b6e7923154a7709d7a56ec7fef664ef3
Copa Libertadores,20250814,Club Universitario de Deportes,Palmeiras-SP,,,Unknown,b8867944502cf036d0b05cb431e44f97
Copa Libertadores,20250814,Libertad Asuncion,River Plate,,,Unknown,54e86aeadb11a219febb8eebc7ba5291
