Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-05-29 05:30:00,Brisbane Lions,Essendon Bombers,1.062,8.5,DraftKings,,2025-05-28 23:48:25
AFL,2025-05-29 05:30:00,Brisbane Lions,Essendon Bombers,1.05,10.0,Bovada,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.568,2.48,FanDuel,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.571,2.45,DraftKings,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.541,2.5,BetMGM,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.571,2.45,Fanatics,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.571,2.54,LowVig.ag,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.571,2.53,BetOnline.ag,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.556,2.52,Caesars,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.571,2.45,BetRivers,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.588,2.45,Bovada,,2025-05-28 23:48:25
NBA,2025-05-29 20:05:00,New York Knicks,Indiana Pacers,1.556,2.55,BetUS,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.741,2.14,DraftKings,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.8,2.04,BetRivers,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.746,2.12,FanDuel,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.775,2.15,LowVig.ag,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.775,2.15,BetOnline.ag,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.1,BetMGM,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.1,Caesars,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.1,BetUS,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.781,2.07,Bovada,,2025-05-28 23:48:25
NHL,2025-05-29 20:10:00,Dallas Stars,Edmonton Oilers,1.714,2.15,Fanatics,,2025-05-28 23:48:25
Austrian Football Bundesliga,2025-05-29 11:00:00,LASK,Rapid Wien,2.35,2.8,Bovada,3.4,2025-05-28 23:48:25
Austrian Football Bundesliga,2025-05-29 11:00:00,LASK,Rapid Wien,2.2,2.8,FanDuel,3.5,2025-05-28 23:48:25
