

Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID,Match Date_time,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
AFL,20250725,Essendon Bombers,Western Bulldogs,,,Unknown,03b338db37c86eec44eeb173ae65bd0e,2025-07-25 05:20:00,9.5,1.056,DraftKings,2025-07-24 00:03:25
AFL,20250725,Gold Coast Suns,Brisbane Lions,,,Unknown,ff8aba093a23f318e1a0bc178e39ae1e,2025-07-25 23:20:00,2.35,1.571,Bovada,2025-07-24 00:03:25
AFL,20250725,Gold Coast Suns,Brisbane Lions,,,Unknown,ff8aba093a23f318e1a0bc178e39ae1e,2025-07-25 23:20:00,2.25,1.645,DraftKings,2025-07-24 00:03:25
AFL,20250725,Gold Coast Suns,Brisbane Lions,,,Unknown,ff8aba093a23f318e1a0bc178e39ae1e,2025-07-25 23:20:00,2.25,1.645,BetUS,2025-07-24 00:03:25
AFL,20250725,Greater Western Sydney Giants,Sydney Swans,,,Unknown,744d89a8134ff2035952c4a7036a701a,2025-07-25 05:50:00,1.5,2.5,Bovada,2025-07-24 00:03:25
AFL,20250725,Greater Western Sydney Giants,Sydney Swans,,,Unknown,744d89a8134ff2035952c4a7036a701a,2025-07-25 05:50:00,1.588,2.35,DraftKings,2025-07-24 00:03:25
AFL,20250725,Greater Western Sydney Giants,Sydney Swans,,,Unknown,744d89a8134ff2035952c4a7036a701a,2025-07-25 05:50:00,1.556,2.5,BetUS,2025-07-24 00:03:25
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c,2025-07-25 14:45:00,3.35,2.14,BetRivers,2025-07-24 00:03:25
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c,2025-07-25 14:45:00,3.4,2.05,FanDuel,2025-07-24 00:03:25
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c,2025-07-25 14:45:00,3.35,2.05,Bovada,2025-07-24 00:03:25
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c,2025-07-25 14:45:00,3.2,2.15,BetMGM,2025-07-24 00:03:25
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c,2025-07-25 14:45:00,3.4,2.0,DraftKings,2025-07-24 00:03:25
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c,2025-07-25 14:45:00,3.56,1.98,BetUS,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.0,3.6,BetMGM,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.1,3.5,FanDuel,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.0,3.45,Bovada,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.04,3.7,BetRivers,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.0,3.55,DraftKings,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.0,3.45,BetUS,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.04,3.35,BetOnline.ag,2025-07-24 00:03:25
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76,2025-07-25 13:00:00,2.04,3.35,LowVig.ag,2025-07-24 00:03:25
League of Ireland,20250725,Cork City,Sligo Rovers,,,Unknown,77932c71b453ef4e5b45c35278fdebb7,2025-07-25 14:45:00,2.05,3.3,FanDuel,2025-07-24 00:03:25
League of Ireland,20250725,Cork City,Sligo Rovers,,,Unknown,77932c71b453ef4e5b45c35278fdebb7,2025-07-25 14:45:00,2.05,3.3,Bovada,2025-07-24 00:03:25
