Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.1,1.256,FanDuel,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,3.95,1.267,DraftKings,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.0,1.267,Fanatics,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.03,1.263,BetOnline.ag,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.08,1.266,LowVig.ag,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,3.9,1.267,BetMGM,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.0,1.25,MyBookie.ag,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,3.95,1.256,Bovada,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,3.75,1.29,BetRivers,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.1,1.25,Caesars,,2025-04-27 23:43:14
NBA,2025-04-28 19:35:00,Miami Heat,Cleveland Cavaliers,4.2,1.25,BetUS,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.602,2.38,FanDuel,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.588,2.42,DraftKings,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.571,2.45,Fanatics,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.606,2.35,BetMGM,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.571,2.45,BetRivers,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.606,2.46,LowVig.ag,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.606,2.45,BetOnline.ag,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.571,2.5,Bovada,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.585,2.38,MyBookie.ag,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.588,2.43,Caesars,,2025-04-27 23:43:14
NBA,2025-04-28 22:00:00,Golden State Warriors,Houston Rockets,1.606,2.42,BetUS,,2025-04-27 23:43:14
Test Matches,2025-04-28 00:00:00,Bangladesh,Zimbabwe,1.4,4.0,DraftKings,,2025-04-27 23:43:14
Test Matches,2025-04-28 00:00:00,Bangladesh,Zimbabwe,1.377,4.25,BetRivers,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.704,2.2,DraftKings,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.676,2.2,BetRivers,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.714,2.16,FanDuel,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.714,2.18,BetMGM,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.704,2.27,BetOnline.ag,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.704,2.27,LowVig.ag,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.68,2.15,MyBookie.ag,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.714,2.2,BetUS,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.714,2.15,Fanatics,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.714,2.18,Caesars,,2025-04-27 23:43:14
NHL,2025-04-28 19:10:00,Florida Panthers,Tampa Bay Lightning,1.704,2.22,Bovada,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.2,1.699,BetRivers,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.2,1.704,DraftKings,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.18,1.714,BetMGM,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.14,1.73,FanDuel,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.22,1.73,LowVig.ag,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.22,1.73,BetOnline.ag,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.12,1.699,MyBookie.ag,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.17,1.73,BetUS,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.25,1.667,Fanatics,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.15,1.741,Bovada,,2025-04-27 23:43:14
NHL,2025-04-28 21:30:00,Dallas Stars,Colorado Avalanche,2.18,1.714,Caesars,,2025-04-27 23:43:14
SHL,2025-04-28 14:00:00,Brynäs IF,Luleå HF,1.714,2.15,Bovada,,2025-04-27 23:43:14
SHL,2025-04-28 14:00:00,Brynäs IF,Luleå HF,1.714,2.15,DraftKings,,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.05,3.6,FanDuel,3.1,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.15,3.75,Bovada,2.95,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.1,3.7,BetMGM,3.0,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.18,3.45,BetRivers,3.1,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.1,3.8,DraftKings,3.1,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.1,3.63,BetOnline.ag,3.23,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 14:00:00,Barracas Central,Union Santa Fe,2.1,3.63,LowVig.ag,3.23,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 16:15:00,Godoy Cruz,Atlético Tucuman,2.6,2.6,FanDuel,3.1,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 16:15:00,Godoy Cruz,Atlético Tucuman,2.7,2.75,Bovada,2.9,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 16:15:00,Godoy Cruz,Atlético Tucuman,2.65,2.75,BetMGM,3.0,2025-04-27 23:43:14
Primera División - Argentina,2025-04-28 16:15:00,Godoy Cruz,Atlético Tucuman,2.7,2.8,DraftKings,3.0,2025-04-27 23:43:14
