Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250807,Hawthorn Hawks,Collingwood Magpies,,,Unknown,372bbd0f956d323b738033436533daaf
Test Matches,20250807,Zimbabwe,New Zealand,,,Unknown,a168c5c429937ab51b18f5289e30a0c5
NRL,20250807,Melbourne Storm,Brisbane Broncos,,,Unknown,7766584872d71358aaf801461e52798c
Primera División - Argentina,20250807,Godoy Cruz,Gimnasia La Plata,,,Unknown,b3d5c7ae507f0de017d4ba5add76d052
Primera División - Argentina,20250807,San Lorenzo,Velez Sarsfield BA,,,Unknown,a750a3258d7e3a135ae3c993b7c2c378
Primera División - Argentina,20250807,Estudiantes,Independiente Rivadavia,,,Unknown,9304741405e8c3eada1359c45495ffab
League 1,20250807,Port Vale,Cardiff City,,,Unknown,3dda6dc474369550b69592eaab2446c9
