Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.339,3.4,FanDuel,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.323,3.6,LowVig.ag,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.323,3.6,BetOnline.ag,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.286,3.7,BetMGM,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.299,3.6,Caesars,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.282,3.8,DraftKings,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.35,3.3,BetRivers,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.351,3.24,MyBookie.ag,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.323,3.55,BetUS,2025-01-19 05:11:46
NFL,2025-01-19 15:00:00,Philadelphia Eagles,Los Angeles Rams,1.333,3.5,Bovada,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,2.0,1.847,FanDuel,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,1.962,1.862,LowVig.ag,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,2.01,1.826,BetOnline.ag,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,2.0,1.833,Caesars,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,1.98,1.847,DraftKings,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,1.943,1.87,BetRivers,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,2.0,1.833,BetMGM,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,1.971,1.84,MyBookie.ag,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,2.0,1.833,Bovada,2025-01-19 05:11:46
NFL,2025-01-19 18:30:00,Buffalo Bills,Baltimore Ravens,2.0,1.833,BetUS,2025-01-19 05:11:46
