Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-06-22 01:20:00,Western Bulldogs,Richmond Tigers,1.056,9.5,DraftKings,,2025-06-21 23:55:56
AFL,2025-06-22 01:20:00,Western Bulldogs,Richmond Tigers,1.062,8.5,Bovada,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.339,3.4,FanDuel,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.36,3.25,DraftKings,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.385,3.15,Bovada,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.342,3.35,Caesars,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.351,3.4,Fanatics,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.364,3.26,BetOnline.ag,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.368,3.29,LowVig.ag,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.333,3.4,BetMGM,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.35,3.3,BetRivers,,2025-06-21 23:55:56
NBA,2025-06-22 20:00:00,Oklahoma City Thunder,Indiana Pacers,1.351,3.38,BetUS,,2025-06-21 23:55:56
Test Matches,2025-06-22 06:00:00,England,India,2.85,2.4,BetRivers,,2025-06-21 23:55:56
NRL,2025-06-22 00:00:00,Brisbane Broncos,Cronulla Sutherland Sharks,1.559,2.57,Bovada,,2025-06-21 23:55:56
NRL,2025-06-22 00:00:00,Brisbane Broncos,Cronulla Sutherland Sharks,1.526,2.48,BetRivers,,2025-06-21 23:55:56
NRL,2025-06-22 02:05:00,Sydney Roosters,North Queensland Cowboys,1.4,3.05,Bovada,,2025-06-21 23:55:56
NRL,2025-06-22 02:05:00,Sydney Roosters,North Queensland Cowboys,1.42,2.73,BetUS,,2025-06-21 23:55:56
NRL,2025-06-22 02:05:00,Sydney Roosters,North Queensland Cowboys,1.377,2.95,BetRivers,,2025-06-21 23:55:56
NRL,2025-06-22 04:15:00,Parramatta Eels,Gold Coast Titans,2.23,1.709,Bovada,,2025-06-21 23:55:56
NRL,2025-06-22 04:15:00,Parramatta Eels,Gold Coast Titans,2.05,1.69,BetUS,,2025-06-21 23:55:56
NRL,2025-06-22 04:15:00,Parramatta Eels,Gold Coast Titans,2.16,1.676,BetRivers,,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.35,3.1,FanDuel,3.1,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.4,3.15,DraftKings,3.15,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.34,3.05,Bovada,3.15,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.35,3.1,BetMGM,3.1,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.38,3.1,BetRivers,3.15,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.34,3.05,BetUS,3.15,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.39,3.0,BetOnline.ag,3.1,2025-06-21 23:55:56
Serie B - Italy,2025-06-22 14:30:00,Salernitana,Sampdoria,2.39,3.0,LowVig.ag,3.1,2025-06-21 23:55:56
