Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-03-13 04:30:00,Richmond Tigers,Carlton Blues,9.5,1.056,DraftKings,,2025-03-12 23:32:42
AFL,2025-03-13 04:30:00,Richmond Tigers,Carlton Blues,13.0,1.03,Bovada,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 13:45:00,Fenerbahce SK,ASVEL Lyon Villeurbanne,1.213,4.6,DraftKings,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 13:45:00,Fenerbahce SK,ASVEL Lyon Villeurbanne,1.2,4.75,Bovada,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 14:00:00,KK Crvena zvezda,Pallacanestro Olimpia Milano,1.4,3.05,DraftKings,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 14:00:00,KK Crvena zvezda,Pallacanestro Olimpia Milano,1.385,3.1,Bovada,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 14:00:00,Žalgiris,Paris Basketball,1.602,2.4,DraftKings,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 14:00:00,Žalgiris,Paris Basketball,1.588,2.4,Bovada,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 15:00:00,ALBA Berlin,Saski Baskonia,2.6,1.521,DraftKings,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 15:00:00,ALBA Berlin,Saski Baskonia,2.6,1.513,Bovada,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 15:05:00,Maccabi Tel Aviv,AS Monaco,3.2,1.37,DraftKings,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 15:05:00,Maccabi Tel Aviv,AS Monaco,3.4,1.333,Bovada,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 15:45:00,Virtus Segafredo Bologna,Real Madrid,3.25,1.36,DraftKings,,2025-03-12 23:32:42
Basketball Euroleague,2025-03-13 15:45:00,Virtus Segafredo Bologna,Real Madrid,3.2,1.364,Bovada,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.1,7.6,FanDuel,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.1,7.5,Fanatics,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.1,7.23,MyBookie.ag,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.111,7.0,DraftKings,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.1,7.6,LowVig.ag,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.1,7.6,BetOnline.ag,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.1,7.5,Caesars,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.091,8.0,BetMGM,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.11,7.0,BetRivers,,2025-03-12 23:32:42
NBA,2025-03-13 19:10:00,Detroit Pistons,Washington Wizards,1.091,7.5,Bovada,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.465,2.8,FanDuel,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.45,2.79,MyBookie.ag,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.444,2.85,Fanatics,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.459,2.8,DraftKings,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.444,2.85,Caesars,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.476,2.8,LowVig.ag,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.476,2.8,BetOnline.ag,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.455,2.8,BetMGM,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.465,2.75,BetRivers,,2025-03-12 23:32:42
NBA,2025-03-13 19:30:00,Milwaukee Bucks,Los Angeles Lakers,1.455,2.8,Bovada,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.685,2.24,FanDuel,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.667,2.25,Fanatics,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.676,2.24,DraftKings,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.68,2.2,MyBookie.ag,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.69,2.25,LowVig.ag,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.69,2.25,BetOnline.ag,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.69,2.22,Caesars,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.667,2.25,BetMGM,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.719,2.18,BetRivers,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,Chicago Bulls,Brooklyn Nets,1.667,2.3,Bovada,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,1.98,1.847,DraftKings,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,2.0,1.833,Fanatics,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,1.98,1.833,MyBookie.ag,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,2.0,1.847,FanDuel,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,1.98,1.847,LowVig.ag,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,2.05,1.8,Caesars,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,1.98,1.847,BetOnline.ag,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,2.0,1.833,BetMGM,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,2.0,1.833,BetRivers,,2025-03-12 23:32:42
NBA,2025-03-13 20:10:00,New Orleans Pelicans,Orlando Magic,2.0,1.833,Bovada,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.36,3.25,DraftKings,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.36,3.18,MyBookie.ag,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.364,3.2,Fanatics,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.37,3.2,FanDuel,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.351,3.28,Caesars,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.364,3.3,LowVig.ag,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.364,3.3,BetOnline.ag,,2025-03-12 23:32:42
NBA,2025-03-13 22:10:00,Golden State Warriors,Sacramento Kings,1.351,3.25,BetMGM,,2025-03-12 23:32:42
