Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
AFL,2025-06-29 01:15:00,Richmond Tigers,Adelaide Crows,7.0,1.083,DraftKings,2025-06-28 23:59:21
AFL,2025-06-29 01:15:00,Richmond Tigers,Adelaide Crows,8.5,1.062,Bovada,2025-06-28 23:59:21
AFL,2025-06-29 03:10:00,Fremantle Dockers,St Kilda Saints,1.25,3.9,DraftKings,2025-06-28 23:59:21
AFL,2025-06-29 03:10:00,Fremantle Dockers,St Kilda Saints,1.222,4.0,Bovada,2025-06-28 23:59:21
AFL,2025-06-29 03:10:00,Fremantle Dockers,St Kilda Saints,1.278,3.6,BetUS,2025-06-28 23:59:21
Boxing,2025-06-29 00:30:00,Jake Paul,Julio César Chávez Jr.,1.167,5.5,Bovada,2025-06-28 23:59:21
Boxing,2025-06-29 00:30:00,Jake Paul,Julio César Chávez Jr.,1.143,5.5,BetUS,2025-06-28 23:59:21
Boxing,2025-06-29 00:30:00,Jake Paul,Julio César Chávez Jr.,1.14,5.3,BetRivers,2025-06-28 23:59:21
Boxing,2025-06-29 00:30:00,Jake Paul,Julio César Chávez Jr.,1.167,5.2,FanDuel,2025-06-28 23:59:21
Boxing,2025-06-29 00:30:00,Jake Paul,Julio César Chávez Jr.,1.174,5.0,DraftKings,2025-06-28 23:59:21
Test Matches,2025-06-29 04:00:00,Zimbabwe,South Africa,18.0,1.05,BetRivers,2025-06-28 23:59:21
MMA,2025-06-29 00:10:00,Alexandre Pantoja,Kai Kara-France,1.364,3.35,BetOnline.ag,2025-06-28 23:59:21
MMA,2025-06-29 00:10:00,Alexandre Pantoja,Kai Kara-France,1.4,3.05,FanDuel,2025-06-28 23:59:21
MMA,2025-06-29 00:10:00,Alexandre Pantoja,Kai Kara-France,1.408,2.95,BetRivers,2025-06-28 23:59:21
MMA,2025-06-29 00:10:00,Alexandre Pantoja,Kai Kara-France,1.377,3.15,DraftKings,2025-06-28 23:59:21
MMA,2025-06-29 00:10:00,Alexandre Pantoja,Kai Kara-France,1.364,3.2,BetMGM,2025-06-28 23:59:21
MMA,2025-06-29 00:10:00,Alexandre Pantoja,Kai Kara-France,1.377,3.15,Caesars,2025-06-28 23:59:21
MMA,2025-06-29 00:45:00,Ilia Topuria,Charles Oliveira,1.22,4.55,BetOnline.ag,2025-06-28 23:59:21
MMA,2025-06-29 00:45:00,Ilia Topuria,Charles Oliveira,1.247,4.2,FanDuel,2025-06-28 23:59:21
MMA,2025-06-29 00:45:00,Ilia Topuria,Charles Oliveira,1.227,4.4,DraftKings,2025-06-28 23:59:21
MMA,2025-06-29 00:45:00,Ilia Topuria,Charles Oliveira,1.25,3.95,BetRivers,2025-06-28 23:59:21
MMA,2025-06-29 00:45:00,Ilia Topuria,Charles Oliveira,1.25,4.1,BetMGM,2025-06-28 23:59:21
MMA,2025-06-29 00:45:00,Ilia Topuria,Charles Oliveira,1.25,4.1,Caesars,2025-06-28 23:59:21
MMA,2025-06-29 11:00:00,Ray Cooper III,Dante Schiro,1.69,2.25,BetOnline.ag,2025-06-28 23:59:21
NRL,2025-06-29 00:01:00,Melbourne Storm,Cronulla Sutherland Sharks,1.328,3.45,Bovada,2025-06-28 23:59:21
NRL,2025-06-29 00:01:00,Melbourne Storm,Cronulla Sutherland Sharks,1.29,3.5,BetRivers,2025-06-28 23:59:21
NRL,2025-06-29 00:01:00,Melbourne Storm,Cronulla Sutherland Sharks,1.321,3.07,BetUS,2025-06-28 23:59:21
NRL,2025-06-29 02:00:00,Gold Coast Titans,North Queensland Cowboys,2.39,1.617,Bovada,2025-06-28 23:59:21
NRL,2025-06-29 02:00:00,Gold Coast Titans,North Queensland Cowboys,2.23,1.629,BetRivers,2025-06-28 23:59:21
NRL,2025-06-29 02:00:00,Gold Coast Titans,North Queensland Cowboys,2.16,1.641,BetUS,2025-06-28 23:59:21
