Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
Basketball Euroleague,2025-04-02 13:45:00,Fenerbahce SK,FC Barcelona Bàsquet,1.435,2.9,DraftKings,,2025-04-01 23:37:36
Basketball Euroleague,2025-04-02 13:45:00,Fenerbahce SK,FC Barcelona Bàsquet,1.435,2.9,Bovada,,2025-04-01 23:37:36
Basketball Euroleague,2025-04-02 13:45:00,Fenerbahce SK,FC Barcelona Bàsquet,1.426,2.95,BetOnline.ag,,2025-04-01 23:37:36
Basketball Euroleague,2025-04-02 13:45:00,Fenerbahce SK,FC Barcelona Bàsquet,1.439,2.68,BetUS,,2025-04-01 23:37:36
Basketball Euroleague,2025-04-02 13:45:00,Fenerbahce SK,FC Barcelona Bàsquet,1.426,2.95,LowVig.ag,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.091,8.0,DraftKings,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.091,8.0,Fanatics,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.09,7.55,MyBookie.ag,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.1,7.6,FanDuel,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.091,7.75,BetMGM,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.1,7.5,BetRivers,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.091,7.5,Bovada,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Indiana Pacers,Charlotte Hornets,1.091,8.0,Caesars,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.169,5.3,FanDuel,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.18,4.94,MyBookie.ag,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.182,5.0,Fanatics,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.187,5.0,DraftKings,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.182,5.0,BetMGM,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.179,5.2,BetRivers,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.19,4.75,Bovada,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Cleveland Cavaliers,New York Knicks,1.182,5.0,Caesars,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,5.75,1.143,Fanatics,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,6.3,1.13,FanDuel,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,6.03,1.13,MyBookie.ag,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,6.0,1.143,DraftKings,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,6.0,1.143,BetMGM,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,5.75,1.149,BetRivers,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,6.0,1.133,Bovada,,2025-04-01 23:37:36
NBA,2025-04-02 19:10:00,Washington Wizards,Sacramento Kings,6.0,1.143,Caesars,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.174,5.25,DraftKings,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.182,5.0,Fanatics,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.16,5.31,MyBookie.ag,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.169,5.4,FanDuel,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.167,5.25,BetMGM,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.189,5.0,BetRivers,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.182,4.9,Bovada,,2025-04-01 23:37:36
NBA,2025-04-02 19:40:00,Boston Celtics,Miami Heat,1.167,5.3,Caesars,,2025-04-01 23:37:36
NBA,2025-04-02 20:10:00,Houston Rockets,Utah Jazz,1.061,10.5,DraftKings,,2025-04-01 23:37:36
NBA,2025-04-02 20:10:00,Houston Rockets,Utah Jazz,1.056,11.5,Fanatics,,2025-04-01 23:37:36
NBA,2025-04-02 20:10:00,Houston Rockets,Utah Jazz,1.04,10.94,MyBookie.ag,,2025-04-01 23:37:36
