Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
AFL,2025-07-06 01:15:00,Adelaide Crows,Melbourne Demons,1.182,4.6,DraftKings,2025-07-05 23:57:56
AFL,2025-07-06 01:15:00,Adelaide Crows,Melbourne Demons,1.208,4.55,BetUS,2025-07-05 23:57:56
Test Matches,2025-07-06 04:00:00,Zimbabwe,South Africa,5.25,1.143,DraftKings,2025-07-05 23:57:56
Test Matches,2025-07-06 04:00:00,Zimbabwe,South Africa,8.0,1.189,BetRivers,2025-07-05 23:57:56
Test Matches,2025-07-06 06:00:00,England,India,101.0,1.11,BetRivers,2025-07-05 23:57:56
Test Matches,2025-07-06 10:00:00,West Indies,Australia,6.75,1.14,BetRivers,2025-07-05 23:57:56
NRL,2025-07-06 00:00:00,Sydney Roosters,Wests Tigers,1.26,3.95,Bovada,2025-07-05 23:57:56
NRL,2025-07-06 00:00:00,Sydney Roosters,Wests Tigers,1.26,3.65,BetRivers,2025-07-05 23:57:56
NRL,2025-07-06 00:00:00,Sydney Roosters,Wests Tigers,1.27,3.35,BetUS,2025-07-05 23:57:56
NRL,2025-07-06 02:05:00,Manly Warringah Sea Eagles,South Sydney Rabbitohs,1.345,3.3,Bovada,2025-07-05 23:57:56
NRL,2025-07-06 02:05:00,Manly Warringah Sea Eagles,South Sydney Rabbitohs,1.36,3.05,BetRivers,2025-07-05 23:57:56
NRL,2025-07-06 02:05:00,Manly Warringah Sea Eagles,South Sydney Rabbitohs,1.35,2.96,BetUS,2025-07-05 23:57:56
