Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
Basketball Euroleague,2025-04-30 13:00:00,FC Barcelona Bàsquet,AS Monaco,1.769,2.1,DraftKings,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:00:00,FC Barcelona Bàsquet,AS Monaco,1.8,2.05,Bovada,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:00:00,FC Barcelona Bàsquet,AS Monaco,1.8,2.05,BetOnline.ag,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:00:00,FC Barcelona Bàsquet,AS Monaco,1.8,2.05,LowVig.ag,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:45:00,Anadolu Efes,Panathinaikos,1.741,2.14,DraftKings,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:45:00,Anadolu Efes,Panathinaikos,1.8,2.05,Bovada,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:45:00,Anadolu Efes,Panathinaikos,1.826,1.84,BetUS,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:45:00,Anadolu Efes,Panathinaikos,1.8,2.05,LowVig.ag,,2025-04-29 23:39:21
Basketball Euroleague,2025-04-30 13:45:00,Anadolu Efes,Panathinaikos,1.8,2.05,BetOnline.ag,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.521,2.6,DraftKings,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.571,2.45,Fanatics,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.505,2.66,FanDuel,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.571,2.45,BetMGM,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.588,2.49,BetOnline.ag,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.588,2.5,LowVig.ag,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.549,2.47,MyBookie.ag,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.588,2.45,Bovada,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.549,2.5,BetRivers,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.556,2.52,Caesars,,2025-04-29 23:39:21
NBA,2025-04-30 19:35:00,Houston Rockets,Golden State Warriors,1.588,2.46,BetUS,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.435,2.9,DraftKings,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.435,2.9,FanDuel,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.444,2.85,BetMGM,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.417,2.9,Fanatics,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.455,2.8,BetRivers,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.4,2.99,MyBookie.ag,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.431,2.98,LowVig.ag,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.426,2.95,Bovada,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.426,2.95,BetOnline.ag,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.444,2.85,Caesars,,2025-04-29 23:39:21
NBA,2025-04-30 22:05:00,Los Angeles Lakers,Minnesota Timberwolves,1.426,3.0,BetUS,,2025-04-29 23:39:21
Test Matches,2025-04-30 00:00:00,Bangladesh,Zimbabwe,1.07,10.0,BetRivers,,2025-04-29 23:39:21
NHL,2025-04-30 19:10:00,Washington Capitals,Montréal Canadiens,1.521,2.6,DraftKings,,2025-04-29 23:39:21
NHL,2025-04-30 19:10:00,Washington Capitals,Montréal Canadiens,1.532,2.55,FanDuel,,2025-04-29 23:39:21
NHL,2025-04-30 19:10:00,Washington Capitals,Montréal Canadiens,1.526,2.55,BetRivers,,2025-04-29 23:39:21
NHL,2025-04-30 19:10:00,Washington Capitals,Montréal Canadiens,1.541,2.64,LowVig.ag,,2025-04-29 23:39:21
