Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250320,Carlton Blues,Hawthorn Hawks,60,80,Completed,b4789d2d5f24d3a6f617f9d9b54ac765
Basketball Euroleague,20250320,Olympiacos,KK Crvena zvezda,73,81,Completed,8e8841a0cad650576f7db47ab6d2d5f0
Basketball Euroleague,20250320,AS Monaco,Fenerbahce SK,91,82,Completed,4a467b2f00cecea76f0c8923ca58a277
Basketball Euroleague,20250320,Maccabi Tel Aviv,Virtus Segafredo Bologna,77,67,Completed,429c131522d4153510c106ae0ebcca7a
Basketball Euroleague,20250320,Saski Baskonia,FC Bayern München,112,89,Completed,2eae4f1b46ac2b7c6bb3ccbb9c2fcc91
Basketball Euroleague,20250320,Real Madrid,ASVEL Lyon Villeurbanne,81,70,Completed,4fbb3cd919b89035cd9bf3c7c99fe346
NBA,20250320,Indiana Pacers,Brooklyn Nets,105,99,Completed,03276aad1c7feb2d452d1484c3a2f459
NBA,20250320,Charlotte Hornets,New York Knicks,115,98,Completed,4f21e91e8f09dc2474b646f3f2c55b1c
NBA,20250320,Sacramento Kings,Chicago Bulls,,,Unknown,32679728dedc0da8e57ea00f854d5be5
NBA,20250320,Golden State Warriors,Toronto Raptors,,,Unknown,abe989186da909028bbf62e0dc26be9d
NBA,20250320,Los Angeles Lakers,Milwaukee Bucks,,,Unknown,ec83fa537e65517332af6c966ae6fba4
NCAAB,20250320,Louisville Cardinals,Creighton Bluejays,75,89,Completed,7707f3f09b78f15c86d20539f9ec9507
NCAAB,20250320,Purdue Boilermakers,High Point Panthers,75,63,Completed,c470b56808c8006ea042fe77974c5127
NCAAB,20250320,Wisconsin Badgers,Montana Grizzlies,85,66,Completed,49d6482cbb49d5c6c9ba1fa3d3bc7eec
NCAAB,20250320,Houston Cougars,SIU-Edwardsville Cougars,78,40,Completed,e9b29af816811881b0ea81a509532a01
NCAAB,20250320,Auburn Tigers,Alabama St Hornets,83,63,Completed,07b7848c8f83e364df9976680f42b72f
NCAAB,20250320,Clemson Tigers,McNeese Cowboys,67,69,Completed,62b4992340e84b5da37d040b15acd591
NCAAB,20250320,BYU Cougars,VCU Rams,80,71,Completed,3873dd1bfaf096c0901ccc50e411356c
NCAAB,20250320,Gonzaga Bulldogs,Georgia Bulldogs,89,68,Completed,71de99ed2b5557b2994c1e626aed51e7
NCAAB,20250320,Tennessee Volunteers,Wofford Terriers,77,62,Completed,b6aa2a2bbda18aebc927029f3c5e5b82
NCAAB,20250320,Kansas Jayhawks,Arkansas Razorbacks,72,79,Completed,06c591f39853a950b1e322df0103a229
NCAAB,20250320,Texas A&M Aggies,Yale Bulldogs,80,71,Completed,d5acaf2c67a1f7c54d39f8b1a145d12c
NCAAB,20250320,Missouri Tigers,Drake Bulldogs,57,67,Completed,ba98febcd694820f243f61eabb8551fe
NCAAB,20250320,UCLA Bruins,Utah State Aggies,72,47,Completed,e88b896ca179defd1cc0971b35dab76a
NCAAB,20250320,St. John's Red Storm,Omaha Mavericks,,,Unknown,c3b6b147a3598267ed942d0f54ca7834
NCAAB,20250320,Michigan Wolverines,UC San Diego Tritons,,,Unknown,13448a9eb5151f4a46bf4378458086e5
NCAAB,20250320,Texas Tech Red Raiders,UNC Wilmington Seahawks,,,Unknown,d9fc9531ea2c6d28a8bafaede9a9d15a
NHL,20250320,Ottawa Senators,Colorado Avalanche,1,5,Completed,515f2c393e348f2f19ddfb0819cc05f1
NHL,20250320,New Jersey Devils,Calgary Flames,3,5,Completed,ee68eb4b3105497b10da857d708e32e1
NHL,20250320,Columbus Blue Jackets,Florida Panthers,0,1,Completed,9089d02273835077cfaebc975b89c598
NHL,20250320,New York Rangers,Toronto Maple Leafs,3,4,Completed,eafd0d9fbccc7fdf565fe38aab855327
NHL,20250320,Washington Capitals,Philadelphia Flyers,3,2,Completed,e32895e86b4ced6565de676cf48f17c4
NHL,20250320,St Louis Blues,Vancouver Canucks,4,3,Completed,c261cb807bb130c9d72a06aa97cefd4a
NHL,20250320,New York Islanders,Montréal Canadiens,4,3,Completed,fbb183510030eb7847cefb1450e36cfd
NHL,20250320,Nashville Predators,Anaheim Ducks,1,4,Completed,75aaf858b20729a500c48fe9542834c0
NHL,20250320,Dallas Stars,Tampa Bay Lightning,2,3,Completed,d9f11b3ad9893cd78a6e7d145dd2fc97
NHL,20250320,Chicago Blackhawks,Los Angeles Kings,1,3,Completed,5a9b9e82b21ba95e1f7e396a4e0c0425
NHL,20250320,Edmonton Oilers,Winnipeg Jets,3,4,Completed,6d83489776e93187e3b962b1e246fe51
NHL,20250320,Utah Hockey Club,Buffalo Sabres,,,Unknown,73db246aa5feb35dd36394ece4497703
NHL,20250320,Vegas Golden Knights,Boston Bruins,,,Unknown,152ec0df8fcdc0aa8ccdce91e5ce888c
NHL,20250320,San Jose Sharks,Carolina Hurricanes,,,Unknown,19d34e8336d5a651e7ab370e54873e74
SHL,20250320,Brynäs IF,Malmö Redhawks,,,Unknown,8086cba884f0ef061c07ec86747876ed
SHL,20250320,Luleå HF,Växjö Lakers,,,Unknown,d86474f8900c7874ee6b1ce8b539e8b7
NRL,20250320,Melbourne Storm,Penrith Panthers,30,24,Completed,2ed6ee06f622e37481a4692528f17a5c
Primera División - Argentina,20250320,Union Santa Fe,Racing Club,0,1,Completed,d1e3527fcfdd8bb236b3ea82a54f10a2
