Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-02-03 19:10:00,Detroit Pistons,Atlanta Hawks,1.575,2.46,FanDuel,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Detroit Pistons,Atlanta Hawks,1.617,2.36,DraftKings,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Detroit Pistons,Atlanta Hawks,1.606,2.4,Caesars,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Detroit Pistons,Atlanta Hawks,1.606,2.35,BetMGM,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Detroit Pistons,Atlanta Hawks,1.606,2.4,Bovada,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Detroit Pistons,Atlanta Hawks,1.645,2.3,BetRivers,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Charlotte Hornets,Washington Wizards,1.521,2.6,DraftKings,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Charlotte Hornets,Washington Wizards,1.526,2.58,Caesars,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Charlotte Hornets,Washington Wizards,1.51,2.64,FanDuel,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Charlotte Hornets,Washington Wizards,1.541,2.5,BetMGM,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Charlotte Hornets,Washington Wizards,1.541,2.6,Bovada,2025-02-03 05:12:59
NBA,2025-02-03 19:10:00,Charlotte Hornets,Washington Wizards,1.556,2.5,BetRivers,2025-02-03 05:12:59
NBA,2025-02-03 19:40:00,New York Knicks,Houston Rockets,1.455,2.84,FanDuel,2025-02-03 05:12:59
NBA,2025-02-03 19:40:00,New York Knicks,Houston Rockets,1.459,2.8,DraftKings,2025-02-03 05:12:59
NBA,2025-02-03 19:40:00,New York Knicks,Houston Rockets,1.5,2.7,Bovada,2025-02-03 05:12:59
NBA,2025-02-03 19:40:00,New York Knicks,Houston Rockets,1.476,2.75,Caesars,2025-02-03 05:12:59
NBA,2025-02-03 19:40:00,New York Knicks,Houston Rockets,1.476,2.7,BetMGM,2025-02-03 05:12:59
NBA,2025-02-03 19:40:00,New York Knicks,Houston Rockets,1.5,2.63,BetRivers,2025-02-03 05:12:59
NBA,2025-02-03 20:10:00,Memphis Grizzlies,San Antonio Spurs,1.408,3.0,DraftKings,2025-02-03 05:12:59
NBA,2025-02-03 20:10:00,Memphis Grizzlies,San Antonio Spurs,1.417,2.96,Caesars,2025-02-03 05:12:59
NBA,2025-02-03 20:10:00,Memphis Grizzlies,San Antonio Spurs,1.435,2.9,FanDuel,2025-02-03 05:12:59
