Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-01-17 12:45:00,Fenerbahce SK,Žalgiris,1.36,3.25,DraftKings,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 12:45:00,Fenerbahce SK,Žalgiris,1.364,3.2,Bovada,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 12:45:00,Fenerbahce SK,Žalgiris,1.361,3.32,LowVig.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 12:45:00,Fenerbahce SK,Žalgiris,1.361,3.32,BetOnline.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:00:00,KK Crvena zvezda,AS Monaco,1.847,1.98,DraftKings,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:00:00,KK Crvena zvezda,AS Monaco,1.87,1.952,Bovada,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:00:00,KK Crvena zvezda,AS Monaco,1.87,1.952,LowVig.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:00:00,KK Crvena zvezda,AS Monaco,1.87,1.952,BetOnline.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,FC Bayern München,Virtus Segafredo Bologna,1.388,3.1,DraftKings,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,FC Bayern München,Virtus Segafredo Bologna,1.385,3.1,Bovada,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,FC Bayern München,Virtus Segafredo Bologna,1.392,3.15,LowVig.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,FC Bayern München,Virtus Segafredo Bologna,1.392,3.15,BetOnline.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,Saski Baskonia,Panathinaikos,2.9,1.435,DraftKings,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,Saski Baskonia,Panathinaikos,2.9,1.435,Bovada,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,Saski Baskonia,Panathinaikos,2.97,1.422,LowVig.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:30:00,Saski Baskonia,Panathinaikos,2.97,1.422,BetOnline.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:45:00,FC Barcelona Bàsquet,Anadolu Efes,1.571,2.45,DraftKings,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:45:00,FC Barcelona Bàsquet,Anadolu Efes,1.556,2.5,Bovada,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:45:00,FC Barcelona Bàsquet,Anadolu Efes,1.571,2.55,LowVig.ag,2025-01-17 05:12:23
Basketball Euroleague,2025-01-17 14:45:00,FC Barcelona Bàsquet,Anadolu Efes,1.571,2.55,BetOnline.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.143,6.0,FanDuel,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.133,6.25,DraftKings,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.143,6.0,Caesars,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.13,5.93,MyBookie.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.143,6.2,LowVig.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.143,6.2,BetOnline.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.133,6.25,BetMGM,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.149,5.75,BetRivers,2025-01-17 05:12:23
NBA,2025-01-17 19:10:00,Boston Celtics,Orlando Magic,1.125,6.25,Bovada,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.61,2.38,FanDuel,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.602,2.4,DraftKings,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.606,2.4,Caesars,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.629,2.29,MyBookie.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.625,2.4,LowVig.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.625,2.4,BetOnline.ag,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.606,2.35,BetMGM,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.599,2.4,BetRivers,2025-01-17 05:12:23
NBA,2025-01-17 19:40:00,New York Knicks,Minnesota Timberwolves,1.606,2.4,Bovada,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.541,2.65,BetOnline.ag,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.556,2.6,LowVig.ag,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.521,2.6,DraftKings,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.526,2.55,BetMGM,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.526,2.58,Caesars,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.521,2.56,MyBookie.ag,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.556,2.52,FanDuel,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.571,2.43,BetRivers,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Chicago Bulls,Charlotte Hornets,1.588,2.45,Bovada,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Miami Heat,Denver Nuggets,1.694,2.22,FanDuel,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Miami Heat,Denver Nuggets,1.704,2.2,DraftKings,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Miami Heat,Denver Nuggets,1.714,2.2,LowVig.ag,2025-01-17 05:12:23
NBA,2025-01-17 20:10:00,Miami Heat,Denver Nuggets,1.714,2.2,BetOnline.ag,2025-01-17 05:12:23
