Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Primera División - Argentina,20250721,Estudiantes,Atlético Huracán,,,Unknown,a71ada4902349f4b976770a6e186fc5d
Primera División - Argentina,20250721,Defensa y Justicia,Aldosivi Mar del Plata,,,Unknown,c69e7c1a5839f2d04605cc366d8e21a1
Primera División - Argentina,20250721,San Martin de San Juan,Deportivo Riestra,,,Unknown,0a9e420e4d73f13bd90fb208ee00cd45
