Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
NBA,20250415,Orlando Magic,Atlanta Hawks,120,95,Completed,12b46f184c1fdead46e57fbcea9406ad
NBA,20250415,Golden State Warriors,Memphis Grizzlies,,,Unknown,8b5bcf5d08d87972e11a5d1a36d46367
NHL,20250415,Buffalo Sabres,Toronto Maple Leafs,0,4,Completed,1b108a1c4392460c73b9485a825a8b7b
NHL,20250415,Boston Bruins,New Jersey Devils,4,5,Completed,88e4f64770b92316281d63e1843f6b92
NHL,20250415,Philadelphia Flyers,Columbus Blue Jackets,0,3,Completed,2368fcc65db0687fcdaeb4b8fb981115
NHL,20250415,Ottawa Senators,Chicago Blackhawks,3,4,Completed,c638027b9f728cce6b9686b5379142ed
NHL,20250415,New York Islanders,Washington Capitals,1,3,Completed,f6c42b2e46453fcf24abcefea491db30
NHL,20250415,Tampa Bay Lightning,Florida Panthers,5,1,Completed,290bf8c28f6255cd030b37d843a48bda
NHL,20250415,Minnesota Wild,Anaheim Ducks,3,2,Completed,f217d6f7cc83e80a12ed27b2a3fe6881
NHL,20250415,St Louis Blues,Utah Hockey Club,6,1,Completed,b40c58ad3e6febc80d65e4da2612cea7
NHL,20250415,Calgary Flames,Vegas Golden Knights,,,Unknown,94cd94314fb40c3568c7bb77cdd25fd0
NHL,20250415,Seattle Kraken,Los Angeles Kings,,,Unknown,1172f46e871cd9c4866fa26d6a2c3b76
Primera División - Argentina,20250415,Platense,Rosario Central,0,0,Completed,edf3e9b681d26ecd9d7a69b55ae79e19
Liga MX,20250415,Pachuca,Tigres,0,0,Completed,bf3da5455ea1a2ac6b43670fdb778b4c
Liga MX,20250415,Guadalajara,Puebla,1,0,Completed,63854472bd0816207011fb3dae29a2b5
Liga MX,20250415,FC Juárez,Necaxa,,,Unknown,4f15761fe6233b23625c1f476de466b5
Liga MX,20250415,Cruz Azul,León,,,Unknown,f0c513323f125a14017aae385fb40288
