Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.98,1.862,FanDuel,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,2.0,1.82,BetRivers,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.87,LowVig.ag,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.87,BetOnline.ag,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.87,DraftKings,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.87,BetMGM,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.87,BetUS,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.862,MyBookie.ag,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,1.952,1.87,Caesars,2025-02-09 05:12:05
NFL,2025-02-09 18:35:00,Philadelphia Eagles,Kansas City Chiefs,2.04,1.877,Bovada,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.222,4.5,FanDuel,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.213,4.6,DraftKings,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.208,4.6,Caesars,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.222,4.6,BetOnline.ag,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.222,4.6,LowVig.ag,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.2,4.75,BetMGM,2025-02-09 05:12:05
NBA,2025-02-09 13:00:00,Detroit Pistons,Charlotte Hornets,1.2,4.6,Bovada,2025-02-09 05:12:05
NBA,2025-02-09 14:00:00,Houston Rockets,Toronto Raptors,1.2,4.85,FanDuel,2025-02-09 05:12:05
NBA,2025-02-09 14:00:00,Houston Rockets,Toronto Raptors,1.213,4.6,DraftKings,2025-02-09 05:12:05
NBA,2025-02-09 14:00:00,Houston Rockets,Toronto Raptors,1.208,4.6,Caesars,2025-02-09 05:12:05
NBA,2025-02-09 14:00:00,Houston Rockets,Toronto Raptors,1.235,4.45,LowVig.ag,2025-02-09 05:12:05
