Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Basketball Euroleague,20250429,Paris Basketball,Fenerbahce SK,88,98,Completed,05424eb9851fc2ba18ba0e683858b151
Basketball Euroleague,20250429,Real Madrid,Olympiacos,80,72,Completed,2afd9e74a3e212a37012a1d9f92347d3
Basketball Euroleague,20250429,Real Madrid,Olympiacos,,,Unknown,e77c97e6b3f1928c1671d80068b01c02
NBA,20250429,Indiana Pacers,Milwaukee Bucks,119,118,Completed,77d182acedfaf699262ad3044c42006f
NBA,20250429,New York Knicks,Detroit Pistons,103,106,Completed,ba7255619a1f97a9977062123b5bccb3
NBA,20250429,Boston Celtics,Orlando Magic,120,89,Completed,cb6833ff56f57c6976ff613b5956fc2e
NBA,20250429,Denver Nuggets,Los Angeles Clippers,,,Unknown,c9b1aeff36a750b0da0cd84d27f3f07e
Test Matches,20250429,Bangladesh,Zimbabwe,,,Unknown,f05c1be09f27ec6194cbc84d649e235e
NHL,20250429,Toronto Maple Leafs,Ottawa Senators,0,4,Completed,aff9e87680cb4219ca76a1411864b361
NHL,20250429,Carolina Hurricanes,New Jersey Devils,5,4,Completed,72e80ba2fd01e147ebb1aa625ee880c5
NHL,20250429,Vegas Golden Knights,Minnesota Wild,,,Unknown,3991824f39b28ffdf072dd399eff13ec
NHL,20250429,Los Angeles Kings,Edmonton Oilers,,,Unknown,6d3fb1154492ab7f7e893485145fed10
Primera División - Argentina,20250429,Platense,Talleres,2,1,Completed,94983b274d139003571d6e1dd09f6dd7
Primera División - Argentina,20250429,Newells Old Boys,Atlético Huracán,2,0,Completed,1858c9b5c2f0a11154d5247d84cb44f7
League 1,20250429,Burton Albion,Wigan Athletic,1,1,Completed,b1d970ef0aaad2efa211f41a75d69a89
UEFA Champions League,20250429,Arsenal,Paris Saint Germain,0,1,Completed,8d5af0f27f5f71819ccd71affe8dc0cb
