Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-05-15 05:30:00,Gold Coast Suns,Hawthorn Hawks,1.588,2.35,DraftKings,,2025-05-14 23:44:24
AFL,2025-05-15 05:30:00,Gold Coast Suns,Hawthorn Hawks,1.571,2.35,Bovada,,2025-05-14 23:44:24
AFL,2025-05-15 05:30:00,Gold Coast Suns,Hawthorn Hawks,1.606,2.35,BetUS,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.64,1.505,DraftKings,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.65,1.5,BetMGM,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.6,1.526,Fanatics,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.72,1.488,FanDuel,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.65,1.526,BetOnline.ag,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.66,1.526,LowVig.ag,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.6,1.513,BetRivers,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.6,1.541,Bovada,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.61,1.5,MyBookie.ag,,2025-05-14 23:44:24
NBA,2025-05-15 20:40:00,Denver Nuggets,Oklahoma City Thunder,2.63,1.526,BetUS,,2025-05-14 23:44:24
NHL,2025-05-15 19:10:00,Washington Capitals,Carolina Hurricanes,2.45,1.571,DraftKings,,2025-05-14 23:44:24
NHL,2025-05-15 19:10:00,Washington Capitals,Carolina Hurricanes,2.4,1.588,FanDuel,,2025-05-14 23:44:24
NHL,2025-05-15 19:10:00,Washington Capitals,Carolina Hurricanes,2.43,1.571,BetRivers,,2025-05-14 23:44:24
NHL,2025-05-15 19:10:00,Washington Capitals,Carolina Hurricanes,2.45,1.571,BetMGM,,2025-05-14 23:44:24
NHL,2025-05-15 19:10:00,Washington Capitals,Carolina Hurricanes,2.42,1.606,BetUS,,2025-05-14 23:44:24
