Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.149,5.9,FanDuel,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.14,5.9,MyBookie.ag,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.143,6.0,DraftKings,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.12,6.75,BetRivers,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.143,6.0,Caesars,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.143,6.0,BetMGM,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.143,5.75,Fanatics,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.133,6.0,Bovada,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.143,6.2,BetOnline.ag,2025-02-19 05:13:07
NBA,2025-02-19 22:10:00,Los Angeles Lakers,Charlotte Hornets,1.143,6.2,LowVig.ag,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Army Knights,American Eagles,1.901,1.926,FanDuel,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Army Knights,American Eagles,1.87,1.952,Fanatics,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Army Knights,American Eagles,1.847,1.98,DraftKings,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Army Knights,American Eagles,1.833,2.0,BetMGM,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Holy Cross Crusaders,Lafayette Leopards,1.943,1.885,FanDuel,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Holy Cross Crusaders,Lafayette Leopards,2.02,1.82,DraftKings,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,Holy Cross Crusaders,Lafayette Leopards,2.0,1.833,BetMGM,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,VCU Rams,Massachusetts Minutemen,1.036,13.0,FanDuel,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,VCU Rams,Massachusetts Minutemen,1.048,12.0,DraftKings,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,VCU Rams,Massachusetts Minutemen,1.04,11.5,BetMGM,2025-02-19 05:13:07
NCAAB,2025-02-19 18:00:00,VCU Rams,Massachusetts Minutemen,1.04,12.0,BetRivers,2025-02-19 05:13:07
