Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-05-23 05:40:00,Essendon Bombers,Richmond Tigers,1.235,3.95,DraftKings,,2025-05-22 23:44:28
AFL,2025-05-23 05:40:00,Essendon Bombers,Richmond Tigers,1.244,3.8,Bovada,,2025-05-22 23:44:28
AFL,2025-05-23 05:40:00,Essendon Bombers,Richmond Tigers,1.303,3.4,BetUS,,2025-05-22 23:44:28
AFL,2025-05-23 22:35:00,Carlton Blues,Greater Western Sydney Giants,1.741,2.1,DraftKings,,2025-05-22 23:44:28
AFL,2025-05-23 22:35:00,Carlton Blues,Greater Western Sydney Giants,1.69,2.1,Bovada,,2025-05-22 23:44:28
AFL,2025-05-23 22:35:00,Carlton Blues,Greater Western Sydney Giants,1.69,2.15,BetUS,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 11:00:00,Fenerbahce SK,Panathinaikos,2.2,1.704,DraftKings,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 11:00:00,Fenerbahce SK,Panathinaikos,2.15,1.714,Bovada,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 11:00:00,Fenerbahce SK,Panathinaikos,2.1,1.769,BetOnline.ag,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 11:00:00,Fenerbahce SK,Panathinaikos,2.1,1.769,LowVig.ag,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 14:00:00,Olympiacos,AS Monaco,1.505,2.64,DraftKings,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 14:00:00,Olympiacos,AS Monaco,1.5,2.65,Bovada,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 14:00:00,Olympiacos,AS Monaco,1.5,2.74,BetOnline.ag,,2025-05-22 23:44:28
Basketball Euroleague,2025-05-23 14:00:00,Olympiacos,AS Monaco,1.5,2.74,LowVig.ag,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.388,3.1,DraftKings,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.4,3.05,FanDuel,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.385,3.1,Fanatics,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.4,3.0,BetMGM,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.392,3.11,BetOnline.ag,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.373,3.11,MyBookie.ag,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.4,3.1,Bovada,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.395,3.14,LowVig.ag,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.4,3.05,BetRivers,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.385,3.1,Caesars,,2025-05-22 23:44:28
NBA,2025-05-23 20:05:00,New York Knicks,Indiana Pacers,1.392,3.15,BetUS,,2025-05-22 23:44:28
Boxing,2025-05-23 15:00:00,Reece Mould,Lewis Sylvester,2.1,1.714,DraftKings,,2025-05-22 23:44:28
Boxing,2025-05-23 15:00:00,Reece Mould,Lewis Sylvester,2.3,1.667,BetMGM,,2025-05-22 23:44:28
Boxing,2025-05-23 15:00:00,Reece Mould,Lewis Sylvester,2.0,1.769,LowVig.ag,,2025-05-22 23:44:28
Boxing,2025-05-23 15:00:00,Reece Mould,Lewis Sylvester,2.0,1.769,BetOnline.ag,,2025-05-22 23:44:28
Boxing,2025-05-23 15:00:00,Reece Mould,Lewis Sylvester,2.31,1.621,BetUS,,2025-05-22 23:44:28
Boxing,2025-05-23 15:00:00,Reece Mould,Lewis Sylvester,2.1,1.69,Bovada,,2025-05-22 23:44:28
Boxing,2025-05-23 16:00:00,Maxi Hughes,Archie Sharp,1.222,4.3,DraftKings,,2025-05-22 23:44:28
Boxing,2025-05-23 16:00:00,Maxi Hughes,Archie Sharp,1.206,4.2,Bovada,,2025-05-22 23:44:28
Boxing,2025-05-23 16:00:00,Maxi Hughes,Archie Sharp,1.208,4.2,FanDuel,,2025-05-22 23:44:28
Boxing,2025-05-23 16:00:00,Maxi Hughes,Archie Sharp,1.182,4.75,BetUS,,2025-05-22 23:44:28
