Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-02-04 12:30:00,Anadolu Efes,Real Madrid,1.952,1.87,DraftKings,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 12:30:00,Anadolu Efes,Real Madrid,1.952,1.87,Bovada,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 12:30:00,Anadolu Efes,Real Madrid,1.926,1.893,LowVig.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 12:30:00,Anadolu Efes,Real Madrid,1.926,1.893,BetOnline.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 13:00:00,Žalgiris,ALBA Berlin,1.192,4.9,DraftKings,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 13:00:00,Žalgiris,ALBA Berlin,1.182,5.0,Bovada,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 13:00:00,Žalgiris,ALBA Berlin,1.222,4.6,LowVig.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 13:00:00,Žalgiris,ALBA Berlin,1.222,4.6,BetOnline.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:00:00,KK Crvena zvezda,ASVEL Lyon Villeurbanne,1.278,3.85,DraftKings,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:00:00,KK Crvena zvezda,ASVEL Lyon Villeurbanne,1.267,3.9,Bovada,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:00:00,KK Crvena zvezda,ASVEL Lyon Villeurbanne,1.269,3.92,LowVig.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:00:00,KK Crvena zvezda,ASVEL Lyon Villeurbanne,1.269,3.92,BetOnline.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:15:00,Panathinaikos,Fenerbahce SK,1.435,2.9,DraftKings,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:15:00,Panathinaikos,Fenerbahce SK,1.435,2.9,Bovada,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:15:00,Panathinaikos,Fenerbahce SK,1.437,2.89,LowVig.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:15:00,Panathinaikos,Fenerbahce SK,1.437,2.89,BetOnline.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:45:00,FC Bayern München,Pallacanestro Olimpia Milano,1.617,2.36,DraftKings,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:45:00,FC Bayern München,Pallacanestro Olimpia Milano,1.667,2.25,Bovada,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:45:00,FC Bayern München,Pallacanestro Olimpia Milano,1.699,2.23,LowVig.ag,2025-02-04 05:13:02
Basketball Euroleague,2025-02-04 14:45:00,FC Bayern München,Pallacanestro Olimpia Milano,1.699,2.23,BetOnline.ag,2025-02-04 05:13:02
NBA,2025-02-04 19:10:00,Philadelphia 76ers,Dallas Mavericks,1.833,2.0,DraftKings,2025-02-04 05:13:02
NBA,2025-02-04 19:10:00,Philadelphia 76ers,Dallas Mavericks,1.847,2.0,FanDuel,2025-02-04 05:13:02
NBA,2025-02-04 19:10:00,Philadelphia 76ers,Dallas Mavericks,1.833,2.0,Caesars,2025-02-04 05:13:02
NBA,2025-02-04 19:10:00,Philadelphia 76ers,Dallas Mavericks,1.87,1.962,BetRivers,2025-02-04 05:13:02
NBA,2025-02-04 19:10:00,Philadelphia 76ers,Dallas Mavericks,1.833,2.0,BetMGM,2025-02-04 05:13:02
NBA,2025-02-04 19:10:00,Philadelphia 76ers,Dallas Mavericks,1.769,2.1,Bovada,2025-02-04 05:13:02
NBA,2025-02-04 19:30:00,Cleveland Cavaliers,Boston Celtics,1.769,2.1,DraftKings,2025-02-04 05:13:02
NBA,2025-02-04 19:30:00,Cleveland Cavaliers,Boston Celtics,1.769,2.1,Caesars,2025-02-04 05:13:02
