Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-01-24 14:00:00,ALBA Berlin,FC Bayern München,2.85,1.444,DraftKings,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ALBA Berlin,FC Bayern München,2.9,1.435,Bovada,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ALBA Berlin,FC Bayern München,2.94,1.427,LowVig.ag,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ALBA Berlin,FC Bayern München,2.94,1.427,BetOnline.ag,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ASVEL Lyon Villeurbanne,FC Barcelona Bàsquet,2.5,1.556,DraftKings,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ASVEL Lyon Villeurbanne,FC Barcelona Bàsquet,2.53,1.578,LowVig.ag,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ASVEL Lyon Villeurbanne,FC Barcelona Bàsquet,2.53,1.578,BetOnline.ag,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:00:00,ASVEL Lyon Villeurbanne,FC Barcelona Bàsquet,2.6,1.513,Bovada,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:15:00,Olympiacos,Fenerbahce SK,1.282,3.8,DraftKings,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:15:00,Olympiacos,Fenerbahce SK,1.25,4.2,LowVig.ag,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:15:00,Olympiacos,Fenerbahce SK,1.25,4.2,BetOnline.ag,2025-01-24 05:12:59
Basketball Euroleague,2025-01-24 14:15:00,Olympiacos,Fenerbahce SK,1.25,4.0,Bovada,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.488,2.72,FanDuel,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.49,2.64,MyBookie.ag,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.488,2.7,DraftKings,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.476,2.75,Caesars,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.513,2.7,BetOnline.ag,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.513,2.7,LowVig.ag,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.5,2.65,BetMGM,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Charlotte Hornets,Portland Trail Blazers,1.513,2.65,Bovada,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.6,1.222,BetOnline.ag,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.6,1.222,LowVig.ag,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.7,1.208,FanDuel,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.39,1.22,MyBookie.ag,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.6,1.213,DraftKings,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.6,1.208,Caesars,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.6,1.211,BetMGM,2025-01-24 05:12:59
NBA,2025-01-24 19:10:00,Philadelphia 76ers,Cleveland Cavaliers,4.45,1.213,Bovada,2025-01-24 05:12:59
NBA,2025-01-24 20:10:00,Memphis Grizzlies,New Orleans Pelicans,1.154,5.8,FanDuel,2025-01-24 05:12:59
NBA,2025-01-24 20:10:00,Memphis Grizzlies,New Orleans Pelicans,1.15,5.56,MyBookie.ag,2025-01-24 05:12:59
NBA,2025-01-24 20:10:00,Memphis Grizzlies,New Orleans Pelicans,1.154,5.7,DraftKings,2025-01-24 05:12:59
NBA,2025-01-24 20:10:00,Memphis Grizzlies,New Orleans Pelicans,1.154,5.6,Caesars,2025-01-24 05:12:59
