Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-02-07 13:00:00,AS Monaco,KK Partizan NIS,1.459,2.8,DraftKings,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 13:00:00,AS Monaco,KK Partizan NIS,1.465,2.75,Bovada,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 13:00:00,AS Monaco,KK Partizan NIS,1.483,2.57,BetUS,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 13:00:00,AS Monaco,KK Partizan NIS,1.437,2.89,BetOnline.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 13:00:00,AS Monaco,KK Partizan NIS,1.437,2.89,LowVig.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,FC Barcelona Bàsquet,Olympiacos,1.909,1.909,DraftKings,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,FC Barcelona Bàsquet,Olympiacos,1.909,1.909,Bovada,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,FC Barcelona Bàsquet,Olympiacos,1.909,1.909,LowVig.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,FC Barcelona Bàsquet,Olympiacos,1.909,1.909,BetOnline.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Saski Baskonia,Maccabi Tel Aviv,1.282,3.8,DraftKings,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Saski Baskonia,Maccabi Tel Aviv,1.323,3.5,Bovada,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Saski Baskonia,Maccabi Tel Aviv,1.333,3.0,BetUS,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Saski Baskonia,Maccabi Tel Aviv,1.312,3.6,LowVig.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Saski Baskonia,Maccabi Tel Aviv,1.312,3.6,BetOnline.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Virtus Segafredo Bologna,Paris Basketball,2.14,1.741,DraftKings,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Virtus Segafredo Bologna,Paris Basketball,2.1,1.769,Bovada,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Virtus Segafredo Bologna,Paris Basketball,1.909,1.769,BetUS,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Virtus Segafredo Bologna,Paris Basketball,2.15,1.741,LowVig.ag,2025-02-07 05:13:07
Basketball Euroleague,2025-02-07 14:30:00,Virtus Segafredo Bologna,Paris Basketball,2.15,1.741,BetOnline.ag,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.55,1.174,BetOnline.ag,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.55,1.174,LowVig.ag,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.4,1.169,FanDuel,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.4,1.167,DraftKings,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.3,1.167,Caesars,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.5,1.16,BetMGM,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Charlotte Hornets,San Antonio Spurs,5.25,1.167,Bovada,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Washington Wizards,Cleveland Cavaliers,11.4,1.05,FanDuel,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Washington Wizards,Cleveland Cavaliers,10.0,1.062,DraftKings,2025-02-07 05:13:07
NBA,2025-02-07 19:10:00,Washington Wizards,Cleveland Cavaliers,10.0,1.062,Caesars,2025-02-07 05:13:07
