Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
AFL,2025-06-09 01:20:00,Melbourne Demons,Collingwood Magpies,3.9,1.23,Bovada,2025-06-08 23:54:40
AFL,2025-06-09 01:20:00,Melbourne Demons,Collingwood Magpies,3.5,1.303,DraftKings,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.704,2.2,DraftKings,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.725,2.15,FanDuel,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.741,2.2,LowVig.ag,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.645,2.3,Caesars,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.741,2.15,BetMGM,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.741,2.2,BetOnline.ag,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.709,2.2,BetRivers,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.714,2.15,Fanatics,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.741,2.15,BetUS,2025-06-08 23:54:40
NHL,2025-06-09 20:10:00,Florida Panthers,Edmonton Oilers,1.725,2.17,Bovada,2025-06-08 23:54:40
NRL,2025-06-09 02:00:00,Canterbury Bulldogs,Parramatta Eels,1.408,3.1,Bovada,2025-06-08 23:54:40
NRL,2025-06-09 02:00:00,Canterbury Bulldogs,Parramatta Eels,1.408,2.85,BetRivers,2025-06-08 23:54:40
NRL,2025-06-09 02:00:00,Canterbury Bulldogs,Parramatta Eels,1.429,2.68,BetUS,2025-06-08 23:54:40
