Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
Boxing,2025-07-16 03:00:00,Sonny Bill Williams,Paul Gallen,1.658,2.22,BetUS,,2025-07-15 00:02:53
Boxing,2025-07-16 03:00:00,Sonny Bill Williams,Paul Gallen,1.741,2.05,Bovada,,2025-07-15 00:02:53
Boxing,2025-07-16 03:00:00,Sonny Bill Williams,Paul Gallen,1.741,2.05,LowVig.ag,,2025-07-15 00:02:53
Boxing,2025-07-16 03:00:00,Sonny Bill Williams,Paul Gallen,1.741,2.05,BetOnline.ag,,2025-07-15 00:02:53
Liga MX,2025-07-16 21:00:00,América,Tijuana,1.37,7.0,FanDuel,5.0,2025-07-15 00:02:53
Liga MX,2025-07-16 21:00:00,América,Tijuana,1.392,6.95,BetUS,5.05,2025-07-15 00:02:53
Liga MX,2025-07-16 21:00:00,América,Tijuana,1.385,6.5,DraftKings,5.0,2025-07-15 00:02:53
Liga MX,2025-07-16 21:00:00,América,Tijuana,1.408,6.9,BetOnline.ag,5.1,2025-07-15 00:02:53
Liga MX,2025-07-16 21:00:00,América,Tijuana,1.408,6.9,LowVig.ag,5.1,2025-07-15 00:02:53
Liga MX,2025-07-16 21:00:00,América,Tijuana,1.317,7.0,BetRivers,5.1,2025-07-15 00:02:53
Liga MX,2025-07-16 23:05:00,Santos Laguna,Toluca,4.8,1.667,FanDuel,3.9,2025-07-15 00:02:53
Liga MX,2025-07-16 23:05:00,Santos Laguna,Toluca,4.55,1.699,BetUS,3.95,2025-07-15 00:02:53
Liga MX,2025-07-16 23:05:00,Santos Laguna,Toluca,4.4,1.69,DraftKings,3.95,2025-07-15 00:02:53
Liga MX,2025-07-16 23:05:00,Santos Laguna,Toluca,4.85,1.658,LowVig.ag,4.15,2025-07-15 00:02:53
Liga MX,2025-07-16 23:05:00,Santos Laguna,Toluca,4.85,1.658,BetOnline.ag,4.15,2025-07-15 00:02:53
Liga MX,2025-07-16 23:05:00,Santos Laguna,Toluca,4.6,1.617,BetRivers,4.0,2025-07-15 00:02:53
