Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250706,Adelaide Crows,Melbourne Demons,,,Unknown,c03c79e4f87941a46452e31d2cb065d2
Test Matches,20250706,Zimbabwe,South Africa,,,Unknown,1588f41a30e233da6216f0a8df18d6e6
Test Matches,20250706,England,India,,,Unknown,c9e96e74721f15372b39b5ee3dc69096
Test Matches,20250706,West Indies,Australia,,,Unknown,00efc1b0539bd7caefc160d9054cd112
NRL,20250706,Sydney Roosters,Wests Tigers,,,Unknown,10c277866b7c29ede54e88fad535b6db
NRL,20250706,Manly Warringah Sea Eagles,South Sydney Rabbitohs,,,Unknown,ca4434909f49bffe4732afb00af57f7c
