Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-05-11 01:20:00,Geelong Cats,Greater Western Sydney Giants,1.426,2.8,DraftKings,,2025-05-10 23:45:43
AFL,2025-05-11 01:20:00,Geelong Cats,Greater Western Sydney Giants,1.4,2.85,Bovada,,2025-05-10 23:45:43
AFL,2025-05-11 01:20:00,Geelong Cats,Greater Western Sydney Giants,1.417,3.0,BetUS,,2025-05-10 23:45:43
AFL,2025-05-11 02:40:00,North Melbourne Kangaroos,Brisbane Lions,7.0,1.083,DraftKings,,2025-05-10 23:45:43
AFL,2025-05-11 02:40:00,North Melbourne Kangaroos,Brisbane Lions,8.5,1.062,Bovada,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.1,1.388,DraftKings,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,2.98,1.417,FanDuel,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.1,1.385,Fanatics,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.14,1.395,LowVig.ag,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.11,1.392,BetOnline.ag,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.0,1.408,BetRivers,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.15,1.385,Bovada,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.13,1.37,MyBookie.ag,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.0,1.4,BetMGM,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.15,1.375,Caesars,,2025-05-10 23:45:43
NBA,2025-05-11 15:35:00,Denver Nuggets,Oklahoma City Thunder,3.18,1.385,BetUS,,2025-05-10 23:45:43
NBA,2025-05-11 20:00:00,Indiana Pacers,Cleveland Cavaliers,2.72,1.488,FanDuel,,2025-05-10 23:45:43
NBA,2025-05-11 20:00:00,Indiana Pacers,Cleveland Cavaliers,2.7,1.488,DraftKings,,2025-05-10 23:45:43
NBA,2025-05-11 20:00:00,Indiana Pacers,Cleveland Cavaliers,2.75,1.476,Fanatics,,2025-05-10 23:45:43
NBA,2025-05-11 20:00:00,Indiana Pacers,Cleveland Cavaliers,2.75,1.476,BetRivers,,2025-05-10 23:45:43
NBA,2025-05-11 20:00:00,Indiana Pacers,Cleveland Cavaliers,2.75,1.476,Caesars,,2025-05-10 23:45:43
NBA,2025-05-11 20:00:00,Indiana Pacers,Cleveland Cavaliers,2.8,1.476,BetOnline.ag,,2025-05-10 23:45:43
