Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NCAAB,2025-02-14 18:00:00,Dartmouth Big Green,Columbia Lions,1.769,2.08,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 18:00:00,Dartmouth Big Green,Columbia Lions,1.719,2.09,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 18:00:00,Dartmouth Big Green,Columbia Lions,1.741,2.14,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 18:00:00,Dartmouth Big Green,Columbia Lions,1.714,2.18,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 18:00:00,Dartmouth Big Green,Columbia Lions,1.714,2.15,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 18:00:00,Dartmouth Big Green,Columbia Lions,1.775,2.06,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 18:30:00,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,1.794,2.05,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 18:30:00,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,1.719,2.09,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 18:30:00,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,1.769,2.1,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 18:30:00,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,1.769,2.1,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 18:30:00,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,1.741,2.1,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 18:30:00,Niagara Purple Eagles,Mt. St. Mary's Mountaineers,1.746,2.1,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Brown Bears,Princeton Tigers,2.58,1.521,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Brown Bears,Princeton Tigers,2.63,1.469,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Brown Bears,Princeton Tigers,2.7,1.488,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Brown Bears,Princeton Tigers,2.7,1.488,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Brown Bears,Princeton Tigers,2.7,1.476,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Brown Bears,Princeton Tigers,2.55,1.513,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Harvard Crimson,Cornell Big Red,3.02,1.4,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Harvard Crimson,Cornell Big Red,3.01,1.37,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Harvard Crimson,Cornell Big Red,3.05,1.4,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Harvard Crimson,Cornell Big Red,3.1,1.385,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Harvard Crimson,Cornell Big Red,2.95,1.426,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Harvard Crimson,Cornell Big Red,3.0,1.4,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Saint Peter's Peacocks,Fairfield Stags,1.488,2.68,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Saint Peter's Peacocks,Fairfield Stags,1.51,2.52,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Saint Peter's Peacocks,Fairfield Stags,1.505,2.64,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Saint Peter's Peacocks,Fairfield Stags,1.513,2.62,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Saint Peter's Peacocks,Fairfield Stags,1.5,2.65,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Saint Peter's Peacocks,Fairfield Stags,1.476,2.7,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Green Bay Phoenix,Northern Kentucky Norse,3.3,1.351,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Green Bay Phoenix,Northern Kentucky Norse,3.23,1.33,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Green Bay Phoenix,Northern Kentucky Norse,3.35,1.345,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Green Bay Phoenix,Northern Kentucky Norse,3.4,1.328,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Green Bay Phoenix,Northern Kentucky Norse,3.3,1.351,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Green Bay Phoenix,Northern Kentucky Norse,3.25,1.35,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Iona Gaels,Rider Broncs,1.339,3.35,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Iona Gaels,Rider Broncs,1.33,3.23,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Iona Gaels,Rider Broncs,1.351,3.3,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Iona Gaels,Rider Broncs,1.351,3.28,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Iona Gaels,Rider Broncs,1.351,3.3,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Iona Gaels,Rider Broncs,1.339,3.3,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Kent State Golden Flashes,Ohio Bobcats,1.444,2.84,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Kent State Golden Flashes,Ohio Bobcats,1.391,2.93,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Kent State Golden Flashes,Ohio Bobcats,1.388,3.1,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Kent State Golden Flashes,Ohio Bobcats,1.385,3.1,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Kent State Golden Flashes,Ohio Bobcats,1.426,2.95,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Kent State Golden Flashes,Ohio Bobcats,1.417,2.9,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.725,2.15,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.649,2.2,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.676,2.24,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.69,2.22,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.667,2.25,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.676,2.2,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Loyola (Chi) Ramblers,Saint Louis Billikens,1.69,2.2,Fanatics,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Manhattan Jaspers,Merrimack Warriors,2.16,1.714,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Manhattan Jaspers,Merrimack Warriors,2.1,1.709,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Manhattan Jaspers,Merrimack Warriors,2.1,1.769,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Manhattan Jaspers,Merrimack Warriors,2.1,1.769,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Manhattan Jaspers,Merrimack Warriors,2.1,1.741,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Manhattan Jaspers,Merrimack Warriors,2.12,1.735,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Siena Saints,Marist Red Foxes,1.73,2.14,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Siena Saints,Marist Red Foxes,1.658,2.19,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Siena Saints,Marist Red Foxes,1.8,2.05,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Siena Saints,Marist Red Foxes,1.8,2.05,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Siena Saints,Marist Red Foxes,1.714,2.15,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Siena Saints,Marist Red Foxes,1.699,2.18,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Yale Bulldogs,Pennsylvania Quakers,1.033,13.0,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Yale Bulldogs,Pennsylvania Quakers,1.04,10.29,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Yale Bulldogs,Pennsylvania Quakers,1.048,12.0,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Yale Bulldogs,Pennsylvania Quakers,1.05,11.5,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Yale Bulldogs,Pennsylvania Quakers,1.04,12.0,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Yale Bulldogs,Pennsylvania Quakers,1.04,11.5,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.3,1.641,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.26,1.621,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.4,1.602,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.4,1.606,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.4,1.588,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.23,1.667,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 19:00:00,Sacred Heart Pioneers,Quinnipiac Bobcats,2.3,1.625,Fanatics,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.14,1.73,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.05,1.8,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.02,1.769,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.05,1.8,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.05,1.8,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.04,1.8,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Indiana Hoosiers,UCLA Bruins,2.05,1.8,Fanatics,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Milwaukee Panthers,Wright St Raiders,1.435,2.88,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Milwaukee Panthers,Wright St Raiders,1.391,2.92,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Milwaukee Panthers,Wright St Raiders,1.388,3.1,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Milwaukee Panthers,Wright St Raiders,1.385,3.1,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Milwaukee Panthers,Wright St Raiders,1.4,3.0,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 20:00:00,Milwaukee Panthers,Wright St Raiders,1.435,2.85,BetRivers,2025-02-14 05:12:58
NCAAB,2025-02-14 22:00:00,San José St Spartans,Nevada Wolf Pack,2.98,1.408,FanDuel,2025-02-14 05:12:58
NCAAB,2025-02-14 22:00:00,San José St Spartans,Nevada Wolf Pack,2.98,1.38,MyBookie.ag,2025-02-14 05:12:58
NCAAB,2025-02-14 22:00:00,San José St Spartans,Nevada Wolf Pack,3.1,1.388,DraftKings,2025-02-14 05:12:58
NCAAB,2025-02-14 22:00:00,San José St Spartans,Nevada Wolf Pack,3.1,1.385,Caesars,2025-02-14 05:12:58
NCAAB,2025-02-14 22:00:00,San José St Spartans,Nevada Wolf Pack,3.0,1.4,BetMGM,2025-02-14 05:12:58
NCAAB,2025-02-14 22:00:00,San José St Spartans,Nevada Wolf Pack,2.95,1.408,BetRivers,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.062,9.0,DraftKings,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.03,13.0,LowVig.ag,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.03,13.0,BetOnline.ag,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.091,6.4,FanDuel,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.056,9.0,BetUS,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.07,9.0,BetRivers,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Rohan Polanco,Jean Carlos Torres,1.056,9.0,Bovada,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Nico Ali Walsh,Juan Carlos Guerra,1.1,7.0,DraftKings,2025-02-14 05:12:58
Boxing,2025-02-14 17:00:00,Nico Ali Walsh,Juan Carlos Guerra,1.1,7.0,LowVig.ag,2025-02-14 05:12:58
