Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Test Matches,2025-06-17 00:30:00,Sri Lanka,Bangladesh,1.538,6.5,BetRivers,2025-06-16 23:51:16
Test Matches,2025-06-17 00:30:00,Sri Lanka,Bangladesh,1.606,6.0,DraftKings,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.645,2.3,DraftKings,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.645,2.3,BetMGM,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.667,2.26,Caesars,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.69,2.29,LowVig.ag,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.69,2.29,BetOnline.ag,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.685,2.22,FanDuel,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.667,2.29,BetUS,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.658,2.28,BetRivers,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.667,2.3,Bovada,2025-06-16 23:51:16
NHL,2025-06-17 20:10:00,Florida Panthers,Edmonton Oilers,1.625,2.3,Fanatics,2025-06-16 23:51:16
