Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-08-08 05:40:00,Geelong Cats,Essendon Bombers,1.01,15.0,DraftKings,,2025-08-07 00:09:38
AFL,2025-08-08 23:20:00,Richmond Tigers,St Kilda Saints,3.5,1.303,DraftKings,,2025-08-07 00:09:38
AFL,2025-08-08 23:20:00,Richmond Tigers,St Kilda Saints,3.8,1.244,Bovada,,2025-08-07 00:09:38
AFL,2025-08-08 23:20:00,Richmond Tigers,St Kilda Saints,3.5,1.286,BetUS,,2025-08-07 00:09:38
MMA,2025-08-08 06:00:00,Kamil Oniszczuk,David Zawada,1.556,2.4,BetOnline.ag,,2025-08-07 00:09:38
MMA,2025-08-08 06:00:00,Mark De La Rosa,Dominik Humburger,1.312,3.1,BetOnline.ag,,2025-08-07 00:09:38
MMA,2025-08-08 06:00:00,Kerim Engizek,Mick Stanton,1.385,2.75,BetOnline.ag,,2025-08-07 00:09:38
MMA,2025-08-08 06:00:00,Krzysztof Jotko,Marek Mazuch,1.167,4.5,BetOnline.ag,,2025-08-07 00:09:38
NRL,2025-08-08 04:00:00,Newcastle Knights,Penrith Panthers,4.0,1.25,Bovada,,2025-08-07 00:09:38
NRL,2025-08-08 04:00:00,Newcastle Knights,Penrith Panthers,4.0,1.2,BetUS,,2025-08-07 00:09:38
NRL,2025-08-08 04:00:00,Newcastle Knights,Penrith Panthers,3.7,1.267,BetRivers,,2025-08-07 00:09:38
NRL,2025-08-08 06:00:00,Canberra Raiders,Manly Warringah Sea Eagles,1.435,2.88,Bovada,,2025-08-07 00:09:38
NRL,2025-08-08 06:00:00,Canberra Raiders,Manly Warringah Sea Eagles,1.441,2.67,BetUS,,2025-08-07 00:09:38
NRL,2025-08-08 06:00:00,Canberra Raiders,Manly Warringah Sea Eagles,1.417,2.8,BetRivers,,2025-08-07 00:09:38
Primera División - Argentina,2025-08-08 18:00:00,CA Tigre BA,Atlético Huracán,2.4,3.2,Bovada,2.8,2025-08-07 00:09:38
Primera División - Argentina,2025-08-08 18:00:00,CA Tigre BA,Atlético Huracán,2.45,3.4,FanDuel,2.8,2025-08-07 00:09:38
Primera División - Argentina,2025-08-08 18:00:00,CA Tigre BA,Atlético Huracán,2.55,3.2,BetRivers,2.9,2025-08-07 00:09:38
Primera División - Argentina,2025-08-08 18:00:00,CA Tigre BA,Atlético Huracán,2.45,3.2,BetMGM,2.88,2025-08-07 00:09:38
