Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-04-24 05:30:00,Melbourne Demons,Richmond Tigers,1.303,3.45,DraftKings,,2025-04-23 23:39:58
AFL,2025-04-24 05:30:00,Melbourne Demons,Richmond Tigers,1.25,3.75,Bovada,,2025-04-23 23:39:58
AFL,2025-04-24 05:30:00,Melbourne Demons,Richmond Tigers,1.303,3.4,BetUS,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 13:45:00,Fenerbahce SK,Paris Basketball,1.4,3.05,DraftKings,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 13:45:00,Fenerbahce SK,Paris Basketball,1.377,3.25,LowVig.ag,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 13:45:00,Fenerbahce SK,Paris Basketball,1.377,3.25,BetOnline.ag,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 13:45:00,Fenerbahce SK,Paris Basketball,1.385,3.1,Bovada,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 14:30:00,Panathinaikos,Anadolu Efes,1.4,3.05,DraftKings,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 14:30:00,Panathinaikos,Anadolu Efes,1.413,3.02,BetOnline.ag,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 14:30:00,Panathinaikos,Anadolu Efes,1.413,3.02,LowVig.ag,,2025-04-23 23:39:58
Basketball Euroleague,2025-04-24 14:30:00,Panathinaikos,Anadolu Efes,1.385,3.1,Bovada,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,1.952,1.87,DraftKings,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,2.0,1.847,FanDuel,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,1.98,1.847,BetMGM,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,2.0,1.833,Fanatics,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,1.99,1.87,LowVig.ag,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,1.971,1.855,BetOnline.ag,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,2.0,1.82,MyBookie.ag,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,2.0,1.833,Bovada,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,1.971,1.855,BetRivers,,2025-04-23 23:39:58
NBA,2025-04-24 19:05:00,Detroit Pistons,New York Knicks,1.952,1.87,BetUS,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,3.8,1.282,DraftKings,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,4.0,1.267,Fanatics,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,4.1,1.256,FanDuel,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,3.97,1.277,LowVig.ag,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,3.92,1.274,BetOnline.ag,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,3.9,1.267,BetMGM,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,3.7,1.299,BetRivers,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,3.81,1.267,MyBookie.ag,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,4.0,1.25,Bovada,,2025-04-23 23:39:58
NBA,2025-04-24 21:35:00,Memphis Grizzlies,Oklahoma City Thunder,4.0,1.267,BetUS,,2025-04-23 23:39:58
NBA,2025-04-24 22:05:00,Los Angeles Clippers,Denver Nuggets,1.488,2.7,DraftKings,,2025-04-23 23:39:58
NBA,2025-04-24 22:05:00,Los Angeles Clippers,Denver Nuggets,1.455,2.84,FanDuel,,2025-04-23 23:39:58
NBA,2025-04-24 22:05:00,Los Angeles Clippers,Denver Nuggets,1.49,2.79,LowVig.ag,,2025-04-23 23:39:58
NBA,2025-04-24 22:05:00,Los Angeles Clippers,Denver Nuggets,1.476,2.7,BetMGM,,2025-04-23 23:39:58
