Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-06-13 05:40:00,Hawthorn Hawks,Adelaide Crows,1.87,1.87,Bovada,,2025-06-12 23:50:56
AFL,2025-06-13 05:40:00,Hawthorn Hawks,Adelaide Crows,1.8,2.0,DraftKings,,2025-06-12 23:50:56
AFL,2025-06-13 23:20:00,Brisbane Lions,Greater Western Sydney Giants,1.286,3.5,Bovada,,2025-06-12 23:50:56
AFL,2025-06-13 23:20:00,Brisbane Lions,Greater Western Sydney Giants,1.339,3.25,DraftKings,,2025-06-12 23:50:56
AFL,2025-06-13 23:20:00,Brisbane Lions,Greater Western Sydney Giants,1.312,3.45,BetUS,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.9,1.435,FanDuel,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.8,1.459,DraftKings,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.9,1.417,Fanatics,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.95,1.439,LowVig.ag,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.9,1.435,Bovada,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.92,1.435,BetOnline.ag,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.85,1.444,BetRivers,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.85,1.444,Caesars,,2025-06-12 23:50:56
NBA,2025-06-13 20:30:00,Indiana Pacers,Oklahoma City Thunder,2.95,1.435,BetUS,,2025-06-12 23:50:56
MMA,2025-06-13 00:10:00,Jesus Pinedo,Gabriel Alves Braga,1.377,3.25,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 00:10:00,Jesus Pinedo,Gabriel Alves Braga,1.357,3.05,FanDuel,,2025-06-12 23:50:56
MMA,2025-06-13 00:40:00,Jason Jackson,Thad Jean,1.588,2.45,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 00:40:00,Jason Jackson,Thad Jean,1.568,2.38,FanDuel,,2025-06-12 23:50:56
MMA,2025-06-13 00:40:00,Jason Jackson,Thad Jean,1.541,2.5,BetMGM,,2025-06-12 23:50:56
MMA,2025-06-13 05:00:00,Tanner Boser,Vinicius Moreira,1.167,5.25,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 21:00:00,Amirkhan Buchaev,Canon Swanson,3.0,1.385,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 21:00:00,Jeremy Henry,Dakota Hope,2.9,1.417,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 21:00:00,Ilyaz Mamadaliyev,Lucas Faria,2.9,1.417,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 21:00:00,Jackson McVey,Mataeo Garner,1.04,13.0,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 22:00:00,Alexander Soldatkin,Prince Aounallah,1.455,2.8,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 22:00:00,Sidney Trillo,Mackenzie Stiller,1.671,2.19,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 23:15:00,Christian Natividad,Jose Sandoval,1.222,4.5,BetOnline.ag,,2025-06-12 23:50:56
MMA,2025-06-13 23:40:00,Javier Reyes Rugeles,Lance Lawrence,1.556,2.5,BetOnline.ag,,2025-06-12 23:50:56
NRL,2025-06-13 06:00:00,Gold Coast Titans,Manly Warringah Sea Eagles,3.8,1.299,Bovada,,2025-06-12 23:50:56
NRL,2025-06-13 06:00:00,Gold Coast Titans,Manly Warringah Sea Eagles,3.5,1.29,BetRivers,,2025-06-12 23:50:56
NRL,2025-06-13 06:00:00,Gold Coast Titans,Manly Warringah Sea Eagles,3.18,1.3,BetUS,,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,4.1,1.87,FanDuel,3.3,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,4.2,1.87,Bovada,3.2,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,4.2,1.909,DraftKings,3.4,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,4.2,1.847,BetRivers,3.4,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,3.8,1.87,BetMGM,3.3,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,4.2,1.87,BetUS,3.2,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,3.95,1.84,BetOnline.ag,3.45,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Cork City,Bohemians,3.95,1.84,LowVig.ag,3.45,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.87,4.4,FanDuel,3.1,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.87,4.4,Bovada,3.15,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.87,4.4,DraftKings,3.3,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.82,4.5,BetRivers,3.35,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.847,4.2,BetMGM,3.1,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.87,4.4,BetUS,3.15,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.87,4.05,BetOnline.ag,3.35,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Derry City,Galway United,1.87,4.05,LowVig.ag,3.35,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.714,4.4,FanDuel,3.5,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.769,4.4,Bovada,3.5,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.8,4.4,DraftKings,3.65,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.735,4.6,BetRivers,3.6,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.741,4.1,BetMGM,3.5,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.769,4.4,BetUS,3.5,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.763,4.25,BetOnline.ag,3.55,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,St Patricks Athletic,Drogheda United,1.763,4.25,LowVig.ag,3.55,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.2,2.3,FanDuel,2.9,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.05,2.4,Bovada,2.95,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.15,2.35,DraftKings,3.2,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,2.95,2.38,BetRivers,3.15,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.0,2.3,BetMGM,3.0,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.05,2.4,BetUS,2.95,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.15,2.26,BetOnline.ag,3.1,2025-06-12 23:50:56
League of Ireland,2025-06-13 14:45:00,Shelbourne Dublin,Shamrock Rovers,3.15,2.26,LowVig.ag,3.1,2025-06-12 23:50:56
