Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.0,1.408,DraftKings,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.0,1.4,Fanatics,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.07,1.4,BetOnline.ag,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.1,1.403,LowVig.ag,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.0,1.4,BetMGM,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.15,1.385,FanDuel,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.2,1.37,Bovada,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.16,1.364,MyBookie.ag,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.1,1.385,Caesars,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.25,1.36,BetRivers,,2025-05-11 23:47:26
NBA,2025-05-12 19:35:00,New York Knicks,Boston Celtics,3.1,1.4,BetUS,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.85,1.444,DraftKings,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.8,1.455,BetMGM,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.8,1.483,LowVig.ag,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.79,1.481,BetOnline.ag,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.8,1.465,FanDuel,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.8,1.455,BetRivers,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.69,1.469,MyBookie.ag,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.8,1.455,Bovada,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.85,1.444,Caesars,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.75,1.476,Fanatics,,2025-05-11 23:47:26
NBA,2025-05-12 22:05:00,Golden State Warriors,Minnesota Timberwolves,2.78,1.481,BetUS,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.42,2.95,DraftKings,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.426,2.85,BetRivers,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.441,3.01,LowVig.ag,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.441,3.01,BetOnline.ag,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.426,2.9,FanDuel,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.426,3.0,BetUS,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.4,3.0,BetMGM,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.417,2.82,MyBookie.ag,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.417,2.9,Fanatics,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.426,2.92,Caesars,,2025-05-11 23:47:26
NHL,2025-05-12 19:10:00,Carolina Hurricanes,Washington Capitals,1.426,2.95,Bovada,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.769,2.1,DraftKings,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.794,2.05,FanDuel,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.794,2.12,LowVig.ag,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.794,2.12,BetOnline.ag,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.758,2.08,BetRivers,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.8,2.05,BetMGM,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.8,2.05,Fanatics,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.73,2.07,MyBookie.ag,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.8,2.05,BetUS,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.769,2.1,Caesars,,2025-05-11 23:47:26
NHL,2025-05-12 21:40:00,Edmonton Oilers,Vegas Golden Knights,1.752,2.12,Bovada,,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.25,12.0,BetRivers,5.6,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.217,12.0,FanDuel,5.3,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.267,12.0,BetMGM,5.0,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.27,11.0,DraftKings,5.5,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.267,12.0,Bovada,5.2,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.262,12.0,BetOnline.ag,5.15,2025-05-11 23:47:26
Primera División - Argentina,2025-05-12 19:30:00,River Plate,Barracas Central,1.262,12.0,LowVig.ag,5.15,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.25,3.3,BetRivers,3.2,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.15,3.1,FanDuel,3.3,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.3,3.2,DraftKings,3.25,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.25,3.2,Bovada,3.15,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.25,3.1,BetMGM,3.2,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.25,3.2,BetUS,3.15,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.19,3.45,LowVig.ag,3.3,2025-05-11 23:47:26
Denmark Superliga,2025-05-12 13:00:00,Vejle Boldklub,Lyngby,2.19,3.45,BetOnline.ag,3.3,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.893,4.0,BetRivers,3.45,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.833,4.0,FanDuel,3.5,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.87,4.1,BetMGM,3.5,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.909,4.0,Bovada,3.4,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.87,4.2,DraftKings,3.5,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.87,4.34,BetUS,3.64,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.893,4.1,BetOnline.ag,3.6,2025-05-11 23:47:26
Championship,2025-05-12 15:00:00,Sheffield United,Bristol City,1.893,4.1,LowVig.ag,3.6,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,2.9,2.5,Bovada,3.25,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,3.0,2.5,FanDuel,3.1,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,3.0,2.45,BetRivers,3.1,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,2.9,2.5,BetMGM,3.2,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,3.0,2.58,LowVig.ag,3.18,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,3.0,2.58,BetOnline.ag,3.18,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,2.75,2.45,DraftKings,3.05,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 12:30:00,Venezia,Fiorentina,3.0,2.6,BetUS,3.2,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.05,3.6,Bovada,3.55,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.05,3.6,FanDuel,3.4,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.04,3.65,BetRivers,3.35,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.05,3.6,BetMGM,3.5,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.07,3.73,LowVig.ag,3.52,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.07,3.73,BetOnline.ag,3.52,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.0,3.5,DraftKings,3.35,2025-05-11 23:47:26
Serie A - Italy,2025-05-12 14:45:00,Atalanta BC,AS Roma,2.05,3.65,BetUS,3.5,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.69,5.1,FanDuel,3.4,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.714,5.0,DraftKings,3.5,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.769,4.8,Bovada,3.35,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.714,4.6,BetMGM,3.4,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.769,4.8,BetUS,3.35,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.719,4.7,LowVig.ag,3.5,2025-05-11 23:47:26
La Liga 2 - Spain,2025-05-12 14:30:00,Granada CF,SD Eibar,1.719,4.7,BetOnline.ag,3.5,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.87,4.0,FanDuel,3.3,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.909,3.85,DraftKings,3.5,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.952,3.7,Bovada,3.35,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.935,3.65,BetRivers,3.5,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.909,3.8,BetMGM,3.5,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.952,3.7,BetUS,3.35,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.893,3.65,BetOnline.ag,3.5,2025-05-11 23:47:26
Turkey Super League,2025-05-12 13:00:00,Kayserispor,Antalyaspor,1.893,3.65,LowVig.ag,3.5,2025-05-11 23:47:26
