Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NRL,2025-08-14 05:50:00,Penrith Panthers,Melbourne Storm,1.549,2.57,Bovada,,2025-08-13 23:56:59
NRL,2025-08-14 05:50:00,Penrith Panthers,Melbourne Storm,1.5,2.55,BetRivers,,2025-08-13 23:56:59
NRL,2025-08-14 05:50:00,Penrith Panthers,Melbourne Storm,1.4,2.75,BetUS,,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 18:00:00,Botafogo,LDU Quito,1.377,9.0,Bovada,4.7,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 18:00:00,Botafogo,LDU Quito,1.408,10.0,BetRivers,4.6,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 18:00:00,Botafogo,LDU Quito,1.362,8.58,BetUS,4.66,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 18:00:00,Botafogo,LDU Quito,1.357,8.5,LowVig.ag,4.65,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 18:00:00,Botafogo,LDU Quito,1.377,8.9,BetOnline.ag,4.7,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Club Universitario de Deportes,Palmeiras-SP,4.8,1.909,Bovada,3.2,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Club Universitario de Deportes,Palmeiras-SP,5.1,1.952,BetRivers,3.1,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Club Universitario de Deportes,Palmeiras-SP,4.95,1.82,BetUS,3.18,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Club Universitario de Deportes,Palmeiras-SP,4.8,1.862,LowVig.ag,3.08,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Club Universitario de Deportes,Palmeiras-SP,4.8,1.862,BetOnline.ag,3.08,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Libertad Asuncion,River Plate,4.3,2.02,BetRivers,3.3,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Libertad Asuncion,River Plate,4.4,1.952,Bovada,3.25,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Libertad Asuncion,River Plate,4.4,1.952,BetUS,3.25,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Libertad Asuncion,River Plate,4.2,1.943,BetOnline.ag,3.15,2025-08-13 23:56:59
Copa Libertadores,2025-08-14 20:30:00,Libertad Asuncion,River Plate,4.2,1.943,LowVig.ag,3.15,2025-08-13 23:56:59
