Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
NCAAB,2025-02-18 18:30:00,Bellarmine Knights,Austin Peay Governors,2.46,1.562,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Bellarmine Knights,Austin Peay Governors,2.35,1.5,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Bellarmine Knights,Austin Peay Governors,2.6,1.521,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Bellarmine Knights,Austin Peay Governors,2.63,1.5,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Bellarmine Knights,Austin Peay Governors,2.54,1.526,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Eastern Michigan Eagles,Miami (OH) RedHawks,2.6,1.515,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Eastern Michigan Eagles,Miami (OH) RedHawks,2.58,1.49,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Eastern Michigan Eagles,Miami (OH) RedHawks,2.7,1.488,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Eastern Michigan Eagles,Miami (OH) RedHawks,2.7,1.476,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Florida Gulf Coast Eagles,Jacksonville Dolphins,1.667,2.25,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Florida Gulf Coast Eagles,Jacksonville Dolphins,1.588,2.15,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Florida Gulf Coast Eagles,Jacksonville Dolphins,1.617,2.36,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Florida Gulf Coast Eagles,Jacksonville Dolphins,1.637,2.28,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,Florida Gulf Coast Eagles,Jacksonville Dolphins,1.625,2.35,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,UConn Huskies,Villanova Wildcats,1.29,3.75,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,UConn Huskies,Villanova Wildcats,1.26,3.78,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,UConn Huskies,Villanova Wildcats,1.286,3.75,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,UConn Huskies,Villanova Wildcats,1.286,3.8,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,UConn Huskies,Villanova Wildcats,1.25,4.1,Caesars,2025-02-18 05:13:12
NCAAB,2025-02-18 18:30:00,UConn Huskies,Villanova Wildcats,1.23,4.25,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Akron Zips,Northern Illinois Huskies,1.022,17.0,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Akron Zips,Northern Illinois Huskies,1.02,13.06,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Akron Zips,Northern Illinois Huskies,1.028,16.0,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Akron Zips,Northern Illinois Huskies,1.033,14.0,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Akron Zips,Northern Illinois Huskies,1.025,16.0,Fanatics,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Akron Zips,Northern Illinois Huskies,1.02,14.0,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.29,3.7,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.29,3.48,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.323,3.5,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.308,3.6,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.299,3.6,Caesars,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.286,3.6,Fanatics,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Toledo Rockets,Ball State Cardinals,1.29,3.7,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Bowling Green Falcons,Kent State Golden Flashes,3.2,1.364,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Bowling Green Falcons,Kent State Golden Flashes,3.19,1.34,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Bowling Green Falcons,Kent State Golden Flashes,3.2,1.37,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Bowling Green Falcons,Kent State Golden Flashes,3.2,1.364,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Bowling Green Falcons,Kent State Golden Flashes,3.15,1.375,Caesars,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Bowling Green Falcons,Kent State Golden Flashes,3.3,1.339,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Buffalo Bulls,Western Michigan Broncos,2.04,1.8,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Buffalo Bulls,Western Michigan Broncos,2.09,1.719,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Buffalo Bulls,Western Michigan Broncos,2.05,1.8,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Buffalo Bulls,Western Michigan Broncos,2.05,1.8,BetMGM,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Buffalo Bulls,Western Michigan Broncos,2.05,1.8,Caesars,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Buffalo Bulls,Western Michigan Broncos,2.02,1.806,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Queens University Royals,Central Arkansas Bears,1.069,9.1,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Queens University Royals,Central Arkansas Bears,1.05,7.25,MyBookie.ag,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Queens University Royals,Central Arkansas Bears,1.062,10.0,DraftKings,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Queens University Royals,Central Arkansas Bears,1.08,8.0,BetRivers,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Ohio Bobcats,Central Michigan Chippewas,1.417,2.9,Fanatics,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Ohio Bobcats,Central Michigan Chippewas,1.455,2.8,FanDuel,2025-02-18 05:13:12
NCAAB,2025-02-18 19:00:00,Ohio Bobcats,Central Michigan Chippewas,1.4,2.89,MyBookie.ag,2025-02-18 05:13:12
