Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-02-28 12:30:00,Anadolu Efes,ALBA Berlin,1.083,8.5,DraftKings,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 12:30:00,Anadolu Efes,ALBA Berlin,1.083,8.0,Bovada,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 12:30:00,Anadolu Efes,ALBA Berlin,1.091,8.0,BetOnline.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 12:30:00,Anadolu Efes,ALBA Berlin,1.091,8.0,LowVig.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:00:00,Virtus Segafredo Bologna,Olympiacos,3.5,1.323,DraftKings,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:00:00,Virtus Segafredo Bologna,Olympiacos,3.5,1.323,Bovada,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:00:00,Virtus Segafredo Bologna,Olympiacos,3.6,1.323,BetOnline.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:00:00,Virtus Segafredo Bologna,Olympiacos,3.6,1.323,LowVig.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:30:00,KK Partizan NIS,Saski Baskonia,1.328,3.45,DraftKings,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:30:00,KK Partizan NIS,Saski Baskonia,1.333,3.4,Bovada,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:30:00,KK Partizan NIS,Saski Baskonia,1.339,3.45,BetOnline.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 14:30:00,KK Partizan NIS,Saski Baskonia,1.339,3.45,LowVig.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 15:00:00,ASVEL Lyon Villeurbanne,Panathinaikos,2.95,1.42,DraftKings,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 15:00:00,ASVEL Lyon Villeurbanne,Panathinaikos,2.95,1.417,Bovada,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 15:00:00,ASVEL Lyon Villeurbanne,Panathinaikos,2.97,1.422,LowVig.ag,2025-02-28 05:14:06
Basketball Euroleague,2025-02-28 15:00:00,ASVEL Lyon Villeurbanne,Panathinaikos,2.97,1.422,BetOnline.ag,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.862,1.98,FanDuel,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.87,1.952,Fanatics,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.87,1.952,BetOnline.ag,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.87,1.952,LowVig.ag,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.893,1.926,DraftKings,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.87,1.952,Caesars,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.847,1.98,BetMGM,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.877,1.952,BetRivers,2025-02-28 05:14:06
NBA,2025-02-28 19:10:00,Detroit Pistons,Denver Nuggets,1.87,1.952,Bovada,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.0,1.143,FanDuel,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.2,1.143,BetOnline.ag,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.2,1.143,LowVig.ag,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.0,1.133,Fanatics,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.0,1.143,DraftKings,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,5.6,1.154,Caesars,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.25,1.133,BetMGM,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.0,1.133,Bovada,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Atlanta Hawks,Oklahoma City Thunder,6.0,1.14,BetRivers,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Boston Celtics,Cleveland Cavaliers,1.704,2.2,FanDuel,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Boston Celtics,Cleveland Cavaliers,1.714,2.15,Fanatics,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Boston Celtics,Cleveland Cavaliers,1.741,2.14,DraftKings,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Boston Celtics,Cleveland Cavaliers,1.714,2.18,Caesars,2025-02-28 05:14:06
NBA,2025-02-28 19:40:00,Boston Celtics,Cleveland Cavaliers,1.769,2.1,LowVig.ag,2025-02-28 05:14:06
