Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-04-03 04:30:00,Collingwood Magpies,Carlton Blues,1.488,2.6,DraftKings,,2025-04-02 23:37:21
AFL,2025-04-03 04:30:00,Collingwood Magpies,Carlton Blues,1.4,2.85,Bovada,,2025-04-02 23:37:21
AFL,2025-04-03 04:30:00,Collingwood Magpies,Carlton Blues,1.488,2.7,BetUS,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,AS Monaco,Panathinaikos,1.645,2.3,DraftKings,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,AS Monaco,Panathinaikos,1.645,2.3,Bovada,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,AS Monaco,Panathinaikos,1.658,2.32,LowVig.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,AS Monaco,Panathinaikos,1.658,2.32,BetOnline.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,AS Monaco,Panathinaikos,1.654,2.13,BetUS,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,Žalgiris,KK Partizan NIS,1.952,1.87,Bovada,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,Žalgiris,KK Partizan NIS,1.909,1.909,LowVig.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,Žalgiris,KK Partizan NIS,1.909,1.909,BetOnline.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 13:00:00,Žalgiris,KK Partizan NIS,1.833,1.885,BetUS,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 14:30:00,Maccabi Tel Aviv,FC Bayern München,2.2,1.704,DraftKings,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 14:30:00,Maccabi Tel Aviv,FC Bayern München,2.15,1.714,Bovada,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 14:30:00,Maccabi Tel Aviv,FC Bayern München,2.2,1.714,BetOnline.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 14:30:00,Maccabi Tel Aviv,FC Bayern München,2.2,1.714,LowVig.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 14:30:00,Maccabi Tel Aviv,FC Bayern München,1.962,1.735,BetUS,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 15:00:00,Real Madrid,Paris Basketball,1.235,4.3,DraftKings,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 15:00:00,Real Madrid,Paris Basketball,1.235,4.25,Bovada,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 15:00:00,Real Madrid,Paris Basketball,1.25,4.2,BetOnline.ag,,2025-04-02 23:37:21
Basketball Euroleague,2025-04-03 15:00:00,Real Madrid,Paris Basketball,1.25,4.2,LowVig.ag,,2025-04-02 23:37:21
