Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Basketball Euroleague,2025-03-03 14:30:00,Paris Basketball,Fenerbahce SK,1.769,2.1,DraftKings,2025-03-03 05:13:55
Basketball Euroleague,2025-03-03 14:30:00,Paris Basketball,Fenerbahce SK,1.709,2.01,BetUS,2025-03-03 05:13:55
Basketball Euroleague,2025-03-03 14:30:00,Paris Basketball,Fenerbahce SK,1.714,2.15,Bovada,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.55,1.16,DraftKings,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.5,1.159,Fanatics,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.8,1.154,FanDuel,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.3,1.167,Caesars,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.3,1.169,BetRivers,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.25,1.167,BetMGM,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.5,1.175,BetOnline.ag,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.5,1.175,LowVig.ag,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Charlotte Hornets,Golden State Warriors,5.6,1.148,Bovada,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.645,2.35,BetOnline.ag,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.625,2.3,Fanatics,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.645,2.35,LowVig.ag,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.617,2.36,DraftKings,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.61,2.38,FanDuel,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.606,2.4,Caesars,2025-03-03 05:13:55
NBA,2025-03-03 19:10:00,Philadelphia 76ers,Portland Trail Blazers,1.645,2.3,BetRivers,2025-03-03 05:13:55
