Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.333,3.4,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.323,3.5,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.31,3.46,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.345,3.35,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.345,3.4,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.333,3.4,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.339,3.4,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 19:40:00,New York Knicks,Miami Heat,1.312,3.5,Caesars,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,3.0,1.408,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,2.9,1.417,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,3.01,1.391,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,3.0,1.4,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,2.85,1.444,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,3.1,1.392,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,2.9,1.426,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,New Orleans Pelicans,Detroit Pistons,3.05,1.4,Caesars,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.095,7.75,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.091,8.0,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.09,7.46,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.071,8.75,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.087,8.3,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.062,9.0,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.08,8.5,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Houston Rockets,Philadelphia 76ers,1.091,8.0,Caesars,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.351,3.3,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.345,3.35,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.34,3.3,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.345,3.35,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.351,3.25,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.339,3.4,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 20:10:00,Minnesota Timberwolves,Indiana Pacers,1.351,3.35,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.8,1.459,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.75,1.476,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.74,1.461,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.8,1.455,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.75,1.465,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.8,1.465,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.75,1.476,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 21:10:00,Utah Jazz,Chicago Bulls,2.85,1.444,Caesars,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.488,2.7,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.5,2.65,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.49,2.65,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.488,2.72,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.513,2.65,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.476,2.7,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.5,2.63,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Golden State Warriors,Denver Nuggets,1.488,2.7,Caesars,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.769,2.1,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.714,2.15,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.741,2.1,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.741,2.1,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.8,2.06,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.746,2.16,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.714,2.2,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Sacramento Kings,Memphis Grizzlies,1.741,2.15,Caesars,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.278,3.85,DraftKings,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.286,3.8,Fanatics,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.27,3.8,MyBookie.ag,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.286,3.8,BetMGM,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.267,3.9,BetRivers,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.256,4.1,FanDuel,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.286,3.75,Bovada,,2025-03-16 23:33:54
NBA,2025-03-17 22:10:00,Phoenix Suns,Toronto Raptors,1.282,3.78,Caesars,,2025-03-16 23:33:54
