Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
Basketball Euroleague,20250423,AS Monaco,FC Barcelona Bàsquet,97,80,Completed,37e6d541eee1b43f81b092d0cf7941c9
Basketball Euroleague,20250423,Olympiacos,Real Madrid,84,72,Completed,3ca0d04fd7e8a4131ba5e798c639c5b1
Basketball Euroleague,20250423,AS Monaco,FC Barcelona Bàsquet,,,Unknown,d405e5cf171ba3386486baf87c3896fb
Basketball Euroleague,20250423,Olympiacos,Real Madrid,,,Unknown,066c45b5aaa93571770f17028b899d79
NBA,20250423,Boston Celtics,Orlando Magic,109,100,Completed,7a618b29a0b9af8b895940149badce7b
NBA,20250423,Cleveland Cavaliers,Miami Heat,121,112,Completed,14a3b88a3d45b7afa6622d6f960e0b09
NBA,20250423,Houston Rockets,Golden State Warriors,,,Unknown,280a8379b89f8ad370276332b30328d6
NHL,20250423,Washington Capitals,Montréal Canadiens,3,1,Completed,581a485b153894bfe0b6b04418b9ebca
NHL,20250423,Colorado Avalanche,Dallas Stars,,,Unknown,1d900a2ebaf4da59714032aea8f57cd3
NHL,20250423,Los Angeles Kings,Edmonton Oilers,,,Unknown,60e4ec6ed46bd1dfdbd91c3e620f50af
SHL,20250423,Luleå HF,Brynäs IF,,,Unknown,39d3d4be76b6503bb98ab68d682eda7c
Austrian Football Bundesliga,20250423,FC Blau-Weiß Linz,Rapid Wien,2,1,Completed,c0e984b12748e0efe4c94b4878a58ed4
Austrian Football Bundesliga,20250423,RB Salzburg,Wolfsberger AC,1,1,Completed,0f3d91b01e80871ca8dee67a7b9ec131
Austrian Football Bundesliga,20250423,Austria Wien,Sturm Graz,2,1,Completed,e2717afcbbf21880c7344a05ed390477
Belgium First Div,20250423,Anderlecht,Gent,5,0,Completed,2b6d5b2fed68c256cbc43ff29e50dc1a
Belgium First Div,20250423,Royal Antwerp,Genk,1,1,Completed,6a8c8c6bba90f3ad2b268fb01029ffd7
Copa Libertadores,20250423,C.D. San Antonio Bulo Bulo,Velez Sarsfield,2,1,Completed,78004ef14f9303658d607e122f0090bb
Copa Libertadores,20250423,Olimpia Asunción,Peñarol Montevideo,0,0,Completed,9d7b53d85552467fb22e12a3d2fb8193
Copa Libertadores,20250423,Estudiantes La Plata,Botafogo,1,0,Completed,fda783319083384549642984d5b64f68
Copa Libertadores,20250423,Independiente del Valle,River Plate,2,2,Completed,d386b98e983412add715c2ae3e5dadfb
Copa Libertadores,20250423,Libertad Asuncion,Sao Paulo,0,2,Completed,424375a5635895e61fad8b178bea4a2e
Copa Libertadores,20250423,Atlético Bucaramanga,Fortaleza-EC,,,Unknown,9fa6a2b5dd0812f0440908a203cfc8f0
EPL,20250423,Arsenal,Crystal Palace,2,2,Completed,6eabd5345fff2443249ad3f979664664
Super League - Greece,20250423,PAS Lamia 1964,Volos FC,1,3,Completed,442f1ef9d2113ec0138640bffe0f0e5a
Super League - Greece,20250423,Panserraikos FC,Panetolikos Agrinio,1,1,Completed,fecf10229dedfd723c39437afc769cc8
Super League - Greece,20250423,Athens Kallithea FC,Levadiakos,0,3,Completed,73de37d5818cacfdcba126a5586316b6
Serie A - Italy,20250423,Cagliari,Fiorentina,1,2,Completed,b4276f252c54d6a73d0750d1256aa4e2
Serie A - Italy,20250423,Genoa,Lazio,0,2,Completed,ae65eee8a8b4cf85bcc3553dfd24d199
Serie A - Italy,20250423,Parma,Juventus,1,0,Completed,9056ee53f36698be04773cf7f86f7111
Serie A - Italy,20250423,Torino,Udinese,2,0,Completed,053a7ac7e8ffe19895773c083b0fa3c1
Dutch Eredivisie,20250423,Groningen,Heracles Almelo,4,1,Completed,7026a054c418741a265d89a23df0841b
La Liga - Spain,20250423,Athletic Bilbao,Las Palmas,1,0,Completed,f9e434425ffcf9aa2db7a64771051671
La Liga - Spain,20250423,Celta Vigo,Villarreal,3,0,Completed,6c2c2b6c3cb4e27067b5b39a9267b507
La Liga - Spain,20250423,Alavés,Real Sociedad,1,0,Completed,d5a912bf863fa6473c573d8e21d23426
La Liga - Spain,20250423,Getafe,Real Madrid,0,1,Completed,c5e4fc989f935be19b8dae2ac8ab26c0
