Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
Basketball Euroleague,2025-04-23 13:00:00,AS Monaco,FC Barcelona Bàsquet,1.435,2.9,DraftKings,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 13:00:00,AS Monaco,FC Barcelona Bàsquet,1.455,2.9,BetOnline.ag,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 13:00:00,AS Monaco,FC Barcelona Bàsquet,1.455,2.9,LowVig.ag,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 13:00:00,AS Monaco,FC Barcelona Bàsquet,1.444,2.85,Bovada,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 13:00:00,AS Monaco,FC Barcelona Bàsquet,1.459,2.63,BetUS,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 14:30:00,Olympiacos,Real Madrid,1.408,3.0,DraftKings,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 14:30:00,Olympiacos,Real Madrid,1.4,3.0,Bovada,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 14:30:00,Olympiacos,Real Madrid,1.412,2.73,BetUS,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 14:30:00,Olympiacos,Real Madrid,1.405,3.07,BetOnline.ag,,2025-04-22 23:38:15
Basketball Euroleague,2025-04-23 14:30:00,Olympiacos,Real Madrid,1.405,3.07,LowVig.ag,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.182,5.1,FanDuel,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.187,5.0,DraftKings,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.182,5.0,BetMGM,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.179,5.1,BetRivers,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.19,5.0,BetOnline.ag,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.193,5.08,LowVig.ag,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.19,4.75,Bovada,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.2,4.75,Fanatics,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.18,4.86,MyBookie.ag,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.182,5.0,Caesars,,2025-04-22 23:38:15
NBA,2025-04-23 19:00:00,Boston Celtics,Orlando Magic,1.182,5.25,BetUS,,2025-04-22 23:38:15
NBA,2025-04-23 19:40:00,Cleveland Cavaliers,Miami Heat,1.143,6.0,DraftKings,,2025-04-22 23:38:15
NBA,2025-04-23 19:40:00,Cleveland Cavaliers,Miami Heat,1.161,5.6,FanDuel,,2025-04-22 23:38:15
NBA,2025-04-23 19:40:00,Cleveland Cavaliers,Miami Heat,1.149,5.88,BetOnline.ag,,2025-04-22 23:38:15
NBA,2025-04-23 19:40:00,Cleveland Cavaliers,Miami Heat,1.152,5.99,LowVig.ag,,2025-04-22 23:38:15
NBA,2025-04-23 19:40:00,Cleveland Cavaliers,Miami Heat,1.143,5.75,Fanatics,,2025-04-22 23:38:15
NBA,2025-04-23 19:40:00,Cleveland Cavaliers,Miami Heat,1.143,6.0,BetMGM,,2025-04-22 23:38:15
