Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-05-17 02:15:00,Greater Western Sydney Giants,Fremantle Dockers,1.37,3.05,DraftKings,,2025-05-16 23:40:22
AFL,2025-05-17 02:15:00,Greater Western Sydney Giants,Fremantle Dockers,1.351,3.1,Bovada,,2025-05-16 23:40:22
AFL,2025-05-17 02:15:00,Greater Western Sydney Giants,Fremantle Dockers,1.357,3.2,BetUS,,2025-05-16 23:40:22
AFL,2025-05-17 02:15:00,Port Adelaide Power,Geelong Cats,2.25,1.645,DraftKings,,2025-05-16 23:40:22
AFL,2025-05-17 02:15:00,Port Adelaide Power,Geelong Cats,2.15,1.69,BetUS,,2025-05-16 23:40:22
AFL,2025-05-17 05:35:00,Western Bulldogs,Essendon Bombers,1.294,3.55,DraftKings,,2025-05-16 23:40:22
AFL,2025-05-17 05:35:00,Western Bulldogs,Essendon Bombers,1.222,4.0,Bovada,,2025-05-16 23:40:22
AFL,2025-05-17 05:35:00,Western Bulldogs,Essendon Bombers,1.25,4.0,BetUS,,2025-05-16 23:40:22
AFL,2025-05-17 23:10:00,Richmond Tigers,North Melbourne Kangaroos,2.35,1.588,DraftKings,,2025-05-16 23:40:22
AFL,2025-05-17 23:10:00,Richmond Tigers,North Melbourne Kangaroos,2.35,1.571,Bovada,,2025-05-16 23:40:22
AFL,2025-05-17 23:10:00,Richmond Tigers,North Melbourne Kangaroos,2.35,1.606,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.143,5.5,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.143,5.39,BetOnline.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.143,5.39,LowVig.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.14,5.64,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.12,6.1,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.125,5.6,FanDuel,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Shannon Ryan,Fara El Bousairi,1.154,5.0,Bovada,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Taylor Bevan,Juan Cruz Cacheiro,1.017,17.0,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Taylor Bevan,Juan Cruz Cacheiro,1.02,13.0,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Taylor Bevan,Juan Cruz Cacheiro,1.015,16.0,Bovada,,2025-05-16 23:40:22
Boxing,2025-05-17 12:00:00,Taylor Bevan,Juan Cruz Cacheiro,1.02,16.0,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.091,7.5,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.05,9.0,BetOnline.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.05,9.0,LowVig.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.09,8.1,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.083,7.5,Bovada,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.07,9.0,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 13:00:00,John Hedges,Nathan Quarless,1.069,7.5,FanDuel,,2025-05-16 23:40:22
Boxing,2025-05-17 14:00:00,Jimmy Sains,Gideon Jonas,1.07,9.0,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.111,6.0,Bovada,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.125,6.0,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.143,5.39,BetOnline.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.143,5.39,LowVig.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.12,6.35,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.14,5.5,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 15:00:00,Kieron Conway,Gerome Warburton,1.105,6.0,FanDuel,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.062,8.5,Bovada,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.071,8.5,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.05,9.25,BetOnline.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.05,9.25,LowVig.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.071,8.0,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.08,8.0,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 16:00:00,George Liddard,Aaron Sutton,1.069,7.5,FanDuel,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.351,3.15,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.4,3.0,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.385,2.98,FanDuel,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.323,3.25,Bovada,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.328,3.25,LowVig.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.328,3.25,BetOnline.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 17:00:00,Johnny Fisher,David Allen,1.364,3.0,BetRivers,,2025-05-16 23:40:22
Boxing,2025-05-17 20:00:00,Omar Cande Trinidad,Alexander Espinoza,1.033,13.0,DraftKings,,2025-05-16 23:40:22
Boxing,2025-05-17 20:00:00,Omar Cande Trinidad,Alexander Espinoza,1.022,12.11,LowVig.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 20:00:00,Omar Cande Trinidad,Alexander Espinoza,1.022,12.11,BetOnline.ag,,2025-05-16 23:40:22
Boxing,2025-05-17 20:00:00,Omar Cande Trinidad,Alexander Espinoza,1.02,13.0,BetUS,,2025-05-16 23:40:22
Boxing,2025-05-17 20:00:00,Omar Cande Trinidad,Alexander Espinoza,1.033,9.9,FanDuel,,2025-05-16 23:40:22
Boxing,2025-05-17 20:00:00,Omar Cande Trinidad,Alexander Espinoza,1.02,15.0,Bovada,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.645,2.3,DraftKings,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.637,2.28,BetRivers,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.654,2.36,LowVig.ag,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.654,2.36,BetOnline.ag,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.667,2.25,BetMGM,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.649,2.28,FanDuel,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.606,2.29,MyBookie.ag,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.625,2.3,Fanatics,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.667,2.3,Bovada,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.645,2.34,BetUS,,2025-05-16 23:40:22
NHL,2025-05-17 20:10:00,Dallas Stars,Winnipeg Jets,1.625,2.35,Caesars,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Alexander Poppeck,Pavol Langer,1.223,4.49,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Arijan Topallaj,Denis Frimpong,2.35,1.606,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Shem Rock,Attila Korkmaz,1.23,4.35,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Elias Jakobi,Peter Gabal,1.769,2.0,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Endrit Brajshori,Jan Malach,1.571,2.45,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,George Staines,Hafeni Nafuka,1.488,2.65,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Harun Uzun,Zdenek Polivka,2.85,1.444,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Jakub Dohnal,Wanderley Junior,2.55,1.541,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 12:00:00,Jovan Zeljkovic,Patrick Vespaziani,11.0,1.05,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 13:00:00,Victor Hugo Silva,Damien Lapilus,1.455,2.8,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 16:10:00,Tecia Torres,Luana Pinheiro,1.323,3.6,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 16:10:00,Tecia Torres,Luana Pinheiro,1.308,3.6,DraftKings,,2025-05-16 23:40:22
MMA,2025-05-17 16:10:00,Tecia Torres,Luana Pinheiro,1.294,3.75,FanDuel,,2025-05-16 23:40:22
MMA,2025-05-17 16:10:00,Tecia Torres,Luana Pinheiro,1.317,3.58,BetUS,,2025-05-16 23:40:22
MMA,2025-05-17 16:15:00,Luana Pinheiro,Tecia Pennington,3.8,1.286,BetMGM,,2025-05-16 23:40:22
MMA,2025-05-17 16:15:00,Luana Pinheiro,Tecia Pennington,3.75,1.267,BetRivers,,2025-05-16 23:40:22
MMA,2025-05-17 16:35:00,Hyun Sung Park,Carlos Hernandez,1.526,2.65,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 16:35:00,Hyun Sung Park,Carlos Hernandez,1.5,2.65,BetMGM,,2025-05-16 23:40:22
MMA,2025-05-17 16:35:00,Hyun Sung Park,Carlos Hernandez,1.505,2.64,DraftKings,,2025-05-16 23:40:22
MMA,2025-05-17 16:35:00,Hyun Sung Park,Carlos Hernandez,1.526,2.5,BetRivers,,2025-05-16 23:40:22
MMA,2025-05-17 16:35:00,Hyun Sung Park,Carlos Hernandez,1.556,2.52,FanDuel,,2025-05-16 23:40:22
MMA,2025-05-17 16:35:00,Hyun Sung Park,Carlos Hernandez,1.526,2.58,BetUS,,2025-05-16 23:40:22
MMA,2025-05-17 17:00:00,Elise Reed,Denise Gomes,5.25,1.167,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 17:00:00,Elise Reed,Denise Gomes,5.25,1.167,BetMGM,,2025-05-16 23:40:22
MMA,2025-05-17 17:00:00,Elise Reed,Denise Gomes,5.7,1.154,DraftKings,,2025-05-16 23:40:22
MMA,2025-05-17 17:00:00,Elise Reed,Denise Gomes,5.2,1.169,BetRivers,,2025-05-16 23:40:22
MMA,2025-05-17 17:00:00,Elise Reed,Denise Gomes,5.8,1.154,FanDuel,,2025-05-16 23:40:22
MMA,2025-05-17 17:00:00,Elise Reed,Denise Gomes,5.25,1.167,BetUS,,2025-05-16 23:40:22
MMA,2025-05-17 17:25:00,Luana Santos,Tainara Lisboa,1.538,2.61,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 17:25:00,Luana Santos,Tainara Lisboa,1.526,2.55,BetMGM,,2025-05-16 23:40:22
MMA,2025-05-17 17:25:00,Luana Santos,Tainara Lisboa,1.556,2.5,DraftKings,,2025-05-16 23:40:22
MMA,2025-05-17 17:25:00,Luana Santos,Tainara Lisboa,1.565,2.4,BetRivers,,2025-05-16 23:40:22
MMA,2025-05-17 17:25:00,Luana Santos,Tainara Lisboa,1.602,2.4,FanDuel,,2025-05-16 23:40:22
MMA,2025-05-17 17:25:00,Luana Santos,Tainara Lisboa,1.541,2.54,BetUS,,2025-05-16 23:40:22
MMA,2025-05-17 17:50:00,Yadier DelValle,Connor Matthews,1.167,5.25,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 17:50:00,Yadier DelValle,Connor Matthews,1.169,5.4,BetRivers,,2025-05-16 23:40:22
MMA,2025-05-17 17:50:00,Yadier DelValle,Connor Matthews,1.179,5.2,FanDuel,,2025-05-16 23:40:22
MMA,2025-05-17 17:50:00,Yadier DelValle,Connor Matthews,1.167,5.25,BetUS,,2025-05-16 23:40:22
MMA,2025-05-17 17:50:00,Yadier DelValle,Connor Matthews,1.167,5.4,DraftKings,,2025-05-16 23:40:22
MMA,2025-05-17 18:15:00,Jared Gordon,Thiago Moises,1.758,2.12,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 18:15:00,Jared Gordon,Thiago Moises,1.833,2.0,BetMGM,,2025-05-16 23:40:22
MMA,2025-05-17 18:15:00,Jared Gordon,Thiago Moises,1.769,2.1,DraftKings,,2025-05-16 23:40:22
MMA,2025-05-17 18:15:00,Jared Gordon,Thiago Moises,1.787,2.02,BetRivers,,2025-05-16 23:40:22
MMA,2025-05-17 18:15:00,Jared Gordon,Thiago Moises,1.833,2.02,FanDuel,,2025-05-16 23:40:22
MMA,2025-05-17 18:15:00,Jared Gordon,Thiago Moises,1.769,2.1,BetUS,,2025-05-16 23:40:22
MMA,2025-05-17 18:40:00,Gabriel Green,Matheus Camilo,2.9,1.444,BetOnline.ag,,2025-05-16 23:40:22
MMA,2025-05-17 18:40:00,Gabriel Green,Matheus Camilo,2.94,1.426,BetUS,,2025-05-16 23:40:22
