Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.556,2.5,DraftKings,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.538,2.56,FanDuel,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.529,2.53,MyBookie.ag,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.532,2.65,LowVig.ag,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.532,2.64,BetOnline.ag,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.526,2.6,BetRivers,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.541,2.6,Bovada,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.526,2.6,Fanatics,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.556,2.45,BetMGM,,2025-05-20 23:45:02
NBA,2025-05-21 20:05:00,New York Knicks,Indiana Pacers,1.526,2.63,BetUS,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.07,BetRivers,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.781,2.06,FanDuel,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.8,2.05,BetMGM,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.1,DraftKings,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.758,2.12,BetUS,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.763,2.03,MyBookie.ag,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.16,BetOnline.ag,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.769,2.16,LowVig.ag,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.8,2.05,Fanatics,,2025-05-20 23:45:02
NHL,2025-05-21 20:10:00,Dallas Stars,Edmonton Oilers,1.781,2.07,Bovada,,2025-05-20 23:45:02
Ligue 1 - France,2025-05-21 14:00:00,Metz,Stade de Reims,2.15,3.35,Bovada,3.15,2025-05-20 23:45:02
Ligue 1 - France,2025-05-21 14:00:00,Metz,Stade de Reims,2.15,3.4,BetMGM,3.3,2025-05-20 23:45:02
Ligue 1 - France,2025-05-21 14:00:00,Metz,Stade de Reims,2.15,3.35,BetUS,3.15,2025-05-20 23:45:02
Ligue 2 - France,2025-05-21 14:00:00,Metz,Stade de Reims,2.1,3.3,BetRivers,3.3,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.35,2.1,BetRivers,3.3,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.3,2.2,BetMGM,3.2,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.4,2.15,FanDuel,3.1,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.5,2.2,DraftKings,3.2,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.3,2.15,Bovada,3.15,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.3,2.2,BetOnline.ag,3.1,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.3,2.2,LowVig.ag,3.1,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,Juve Stabia,Cremonese,3.3,2.15,BetUS,3.15,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.15,2.38,BetRivers,2.95,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.2,2.38,BetMGM,2.95,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.1,2.35,FanDuel,3.0,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.35,2.3,DraftKings,3.05,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.25,2.35,Bovada,2.85,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.2,2.38,BetOnline.ag,2.87,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.2,2.38,LowVig.ag,2.87,2025-05-20 23:45:02
Serie B - Italy,2025-05-21 14:30:00,US Catanzaro 1929,Spezia,3.25,2.35,BetUS,2.85,2025-05-20 23:45:02
UEFA Europa League,2025-05-21 15:00:00,Tottenham Hotspur,Manchester United,3.1,2.35,BetMGM,3.25,2025-05-20 23:45:02
UEFA Europa League,2025-05-21 15:00:00,Tottenham Hotspur,Manchester United,3.05,2.4,BetRivers,3.15,2025-05-20 23:45:02
UEFA Europa League,2025-05-21 15:00:00,Tottenham Hotspur,Manchester United,3.0,2.35,Bovada,3.35,2025-05-20 23:45:02
