Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Compiled_At
Boxing,2025-06-25 05:00:00,Liam Paro,Jonathan Navarro,1.03,13.0,Bovada,2025-06-24 23:54:07
Boxing,2025-06-25 05:00:00,Liam Paro,Jonathan Navarro,1.02,12.43,BetOnline.ag,2025-06-24 23:54:07
Boxing,2025-06-25 05:00:00,Liam Paro,Jonathan Navarro,1.02,12.43,LowVig.ag,2025-06-24 23:54:07
Boxing,2025-06-25 05:00:00,Liam Paro,Jonathan Navarro,1.05,9.5,BetUS,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.167,5.0,DraftKings,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.167,5.0,BetUS,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.167,4.75,Bovada,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.154,5.1,FanDuel,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.19,4.54,LowVig.ag,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.19,4.54,BetOnline.ag,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.2,5.0,BetMGM,2025-06-24 23:54:07
Boxing,2025-06-25 06:00:00,Liam Wilson,Ayrton Osmar Gimenez,1.16,4.9,BetRivers,2025-06-24 23:54:07
Test Matches,2025-06-25 00:30:00,Sri Lanka,Bangladesh,2.2,8.5,DraftKings,2025-06-24 23:54:07
Test Matches,2025-06-25 00:30:00,Sri Lanka,Bangladesh,2.28,8.5,BetRivers,2025-06-24 23:54:07
Test Matches,2025-06-25 10:00:00,West Indies,Australia,5.5,1.357,DraftKings,2025-06-24 23:54:07
Test Matches,2025-06-25 10:00:00,West Indies,Australia,5.5,1.317,BetRivers,2025-06-24 23:54:07
