Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250511,Geelong Cats,Greater Western Sydney Giants,101,105,Completed,129ef2cc835f674b285b5b68891dc708
AFL,20250511,North Melbourne Kangaroos,Brisbane Lions,71,71,Completed,16d9652d7c590828a0018f8101df4aa4
NBA,20250511,Denver Nuggets,Oklahoma City Thunder,87,92,Completed,5e3b869b9c20aeb27c069111f69bb825
NBA,20250511,Indiana Pacers,Cleveland Cavaliers,129,109,Completed,3aeb77299e031d5b0b35e26048a29c48
NHL,20250511,Dallas Stars,Winnipeg Jets,5,2,Completed,e446e775f1df9cc4e9b29f933130dc0c
NHL,20250511,Florida Panthers,Toronto Maple Leafs,2,0,Completed,6cada66d468d55e85ee9628141e7ba4a
NHL,20250511,Dallas Stars,Winnipeg Jets,,,Unknown,79f4363732fd9231371ddec90eae7758
NRL,20250511,Melbourne Storm,Wests Tigers,64,0,Completed,6eb8e3d9a29f763c5a4d7889fb83c750
NRL,20250511,Manly Warringah Sea Eagles,Cronulla Sutherland Sharks,14,30,Completed,de274ffc0458e50f59f73ac8cb89bca3
Primera División - Argentina,20250511,Independiente,Independiente Rivadavia,1,0,Completed,d7db27f655bfd6009fb7ea36cae559b2
Primera División - Argentina,20250511,Argentinos Juniors,Instituto de Córdoba,3,1,Completed,bf6c7e7ca56dad401108c5c3f2e6e569
Primera División - Argentina,20250511,Atlético Huracán,Deportivo Riestra,3,2,Completed,14dfdb5dda86770ca7737d43cb095240
Austrian Football Bundesliga,20250511,Wolfsberger AC,FC Blau-Weiß Linz,2,0,Completed,64de7258e4951215a72bddb10ebc2857
Austrian Football Bundesliga,20250511,Austria Wien,Rapid Wien,1,2,Completed,51ac3e83d3647326848d1154471b002c
Belgium First Div,20250511,Gent,Royal Antwerp,0,3,Completed,424037d99de7b950a5be2e8522c8345c
Belgium First Div,20250511,Genk,Club Brugge,0,2,Completed,6059f2ea140ecfd6fe7eb30835a82897
