Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.263,4.0,DraftKings,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.25,4.15,FanDuel,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.222,4.33,BetMGM,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.233,4.37,BetOnline.ag,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.236,4.42,LowVig.ag,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.26,3.9,BetRivers,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.227,4.35,Caesars,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.238,4.15,Bovada,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.235,4.3,Fanatics,,2025-06-15 23:55:35
NBA,2025-06-16 20:35:00,Oklahoma City Thunder,Indiana Pacers,1.238,4.3,BetUS,,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,Drogheda United,Shamrock Rovers,4.4,1.769,FanDuel,3.3,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,Drogheda United,Shamrock Rovers,4.5,1.787,BetRivers,3.45,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,Drogheda United,Shamrock Rovers,4.3,1.8,Bovada,3.35,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,Drogheda United,Shamrock Rovers,4.2,1.769,BetMGM,3.4,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,Drogheda United,Shamrock Rovers,4.3,1.8,BetUS,3.35,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,Drogheda United,Shamrock Rovers,4.5,1.833,DraftKings,3.45,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,St Patricks Athletic,Shelbourne Dublin,2.25,3.2,FanDuel,3.0,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,St Patricks Athletic,Shelbourne Dublin,2.3,3.1,Bovada,3.05,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,St Patricks Athletic,Shelbourne Dublin,2.23,3.2,BetRivers,3.15,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,St Patricks Athletic,Shelbourne Dublin,2.25,3.0,BetMGM,3.1,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,St Patricks Athletic,Shelbourne Dublin,2.3,3.1,BetUS,3.05,2025-06-15 23:55:35
League of Ireland,2025-06-16 14:45:00,St Patricks Athletic,Shelbourne Dublin,2.4,3.05,DraftKings,3.2,2025-06-15 23:55:35
