Sport,Match Date,Home Team,Away Team,Home Score,Away Score,Status,Game ID
AFL,20250725,Essendon Bombers,Western Bulldogs,,,Unknown,03b338db37c86eec44eeb173ae65bd0e
AFL,20250725,Greater Western Sydney Giants,Sydney Swans,,,Unknown,744d89a8134ff2035952c4a7036a701a
AFL,20250725,Gold Coast Suns,Brisbane Lions,,,Unknown,ff8aba093a23f318e1a0bc178e39ae1e
NRL,20250725,North Queensland Cowboys,St George Illawarra Dragons,,,Unknown,a3a6f302cc92953e6a57401f3f75d972
NRL,20250725,Brisbane Broncos,Parramatta Eels,,,Unknown,1a936797ce98a73cfa9d4e1a5c9a1daf
Primera División - Argentina,20250725,Sarmiento de Junin,Lanus,,,Unknown,11e7104ac5fab64e20b889451c9abc45
Primera División - Argentina,20250725,Independiente Rivadavia,Belgrano de Cordoba,,,Unknown,39e6f4ab0daedb0fc25bd67f922d686e
Primera División - Argentina,20250725,Union Santa Fe,CA Tigre BA,,,Unknown,7fde4bce2b95a22a6b5926e3cea1bb66
Belgium First Div,20250725,Royal Antwerp,Union Saint-Gilloise,,,Unknown,d4786c4530e91de215d3292031a59c4c
Denmark Superliga,20250725,AGF Aarhus,Randers FC,,,Unknown,dfabc53454bfb8e599168d68c784da76
League of Ireland,20250725,Derry City,Bohemians,,,Unknown,0277f078ebae235cc5df3a0a22aa5cf4
League of Ireland,20250725,Cork City,Sligo Rovers,,,Unknown,77932c71b453ef4e5b45c35278fdebb7
League of Ireland,20250725,Galway United,Waterford FC,,,Unknown,89a82ce6f0ce12f4acc80aa104fc07d0
Liga MX,20250725,Puebla,Santos Laguna,,,Unknown,79e02915980edecc21a6672a3aa6c3e0
Liga MX,20250725,Querétaro,Pumas,,,Unknown,610531d36a6b32972099c3d87ac8ddb9
Liga MX,20250725,Tijuana,FC Juárez,,,Unknown,db15b135a616eb2480fd12a5d76605b9
Swiss Superleague,20250725,FC Zurich,FC Sion,,,Unknown,5e91f13462d23e0d69c71abcaf42dcb2
