Sport,Match Date,Home Team,Away Team,Home Team Odds,Away Team Odds,Bookmaker,Draw Odds,Compiled_At
AFL,2025-06-21 02:15:00,Port Adelaide Power,Sydney Swans,1.741,2.1,DraftKings,,2025-06-20 23:48:14
AFL,2025-06-21 02:15:00,Port Adelaide Power,Sydney Swans,1.833,1.909,BetUS,,2025-06-20 23:48:14
AFL,2025-06-21 05:35:00,Collingwood Magpies,St Kilda Saints,1.133,5.75,DraftKings,,2025-06-20 23:48:14
AFL,2025-06-21 05:35:00,Collingwood Magpies,St Kilda Saints,1.154,5.0,Bovada,,2025-06-20 23:48:14
AFL,2025-06-21 05:35:00,Collingwood Magpies,St Kilda Saints,1.154,5.25,BetUS,,2025-06-20 23:48:14
AFL,2025-06-21 23:10:00,Greater Western Sydney Giants,Gold Coast Suns,1.87,1.909,DraftKings,,2025-06-20 23:48:14
AFL,2025-06-21 23:10:00,Greater Western Sydney Giants,Gold Coast Suns,1.833,1.909,Bovada,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.033,14.0,DraftKings,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.02,13.0,BetUS,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.02,12.5,BetRivers,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.02,15.0,FanDuel,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.036,12.0,Bovada,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.025,15.0,LowVig.ag,,2025-06-20 23:48:14
Boxing,2025-06-21 12:00:00,Ibraheem Sulaimaan,Brian Phillips,1.025,15.0,BetOnline.ag,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Tiah Mai Ayton,Bec Connolly,1.002,22.0,Bovada,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Giorgio Visoli,Federico Duguet,1.01,16.0,BetRivers,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Giorgio Visoli,Federico Duguet,1.01,18.0,Bovada,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Giorgio Visoli,Federico Duguet,1.01,21.0,BetUS,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Giorgio Visoli,Federico Duguet,1.017,19.0,DraftKings,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Hamza Uddin,Joshua Vallejo,1.01,19.0,BetOnline.ag,,2025-06-20 23:48:14
Boxing,2025-06-21 14:00:00,Hamza Uddin,Joshua Vallejo,1.01,16.0,BetRivers,,2025-06-20 23:48:14
